Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,
"Development, Business & Housing",Regeneration & Investment,CEAN,Premises-Related Expenditure,Electricity,NPOWER LIMITED,14/08/2013,2708.01,
"Development, Business & Housing",Regeneration & Investment,CEAN,Premises-Related Expenditure,Contract Cleaning,VEOLIA ES (UK) LTD,14/08/2013,114.15,
"Development, Business & Housing",Regeneration & Investment,CEAN,Premises-Related Expenditure,Contract Cleaning,BUSY BEE CLEANING,14/08/2013,189.5,
"Development, Business & Housing",Regeneration & Investment,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,NOBRIDGE LTD,14/08/2013,350,
"Development, Business & Housing",Regeneration & Investment,CEAN,Premises-Related Expenditure,R&M -Building Other,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,14/08/2013,700,
"Development, Business & Housing",Regeneration & Investment,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,R M F LANDSCAPING LTD,15/08/2013,745,
"Development, Business & Housing",Regeneration & Investment,CEAN,Premises-Related Expenditure,R&M -Building Other,CONCEPT ELEVATORS (MIDLANDS) LIMITED,15/08/2013,3442.8,
"Development, Business & Housing",Regeneration & Investment,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,SHROPSHIRE ROADSWEEPERS,15/08/2013,259.25,
"Development, Business & Housing",Regeneration & Investment,CEAN,Premises-Related Expenditure,Gas,West Mercia Energy (WME),27/08/2013,1518.94,
"Development, Business & Housing",Regeneration & Investment,CEAN,Premises-Related Expenditure,Gas,West Mercia Energy (WME),27/08/2013,-887.39,
"Development, Business & Housing",Regeneration & Investment,CEAN,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,01/08/2013,1316,
"Development, Business & Housing",Regeneration & Investment,CEAN,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,01/08/2013,328,
"Development, Business & Housing",Regeneration & Investment,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,R M F LANDSCAPING LTD,06/08/2013,258.6,
"Development, Business & Housing",Regeneration & Investment,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,R M F LANDSCAPING LTD,06/08/2013,392.62,
"Development, Business & Housing",Regeneration & Investment,CEAN,Supplies & Services,Security Services,LOCKLEY SECURITY,12/08/2013,112,
"Development, Business & Housing",Regeneration & Investment,CEAN,Supplies & Services,Legal Expenses,FBC MANBY BOWDLER LLP,12/08/2013,500,
"Development, Business & Housing",Regeneration & Investment,CEAN,Supplies & Services,Advertising,3S PRINT & DISPLAY LIMITED,01/08/2013,349,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,Payments to Contractor,THOMAS CONSULTING,30/08/2013,909.85,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,External Professional Fees,CALFORDSEADEN LLP,30/08/2013,665,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,Other Capital Expenditure,DTZ CLIENT ACC RE:COMMON RECEIPTS NAT,12/08/2013,217.52,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,External Professional Fees,MACE LTD,12/08/2013,9968.23,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,External Professional Fees,MACE LTD,12/08/2013,3500,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,Payments to Contractor,FITZGERALD CONTRACTORS LTD,12/08/2013,8958.16,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,Payments to Contractor,FITZGERALD CONTRACTORS LTD,12/08/2013,4298.64,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,Payments to Contractor,FITZGERALD CONTRACTORS LTD,12/08/2013,-8958.16,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,Payments to Contractor,POWER ON CONNECTIONS LTD,27/08/2013,3355,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,Other Capital Expenditure,DTZ CLIENT ACC RE:COMMON RECEIPTS NAT,28/08/2013,-262.38,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,Marketing / Advertising,3S PRINT & DISPLAY LIMITED,14/08/2013,150,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,Payments to Contractor,WREKIN SERVICES LTD,07/08/2013,2908,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,Payments to Contractor,WREKIN SERVICES LTD,07/08/2013,8503.8,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,External Professional Fees,Contracts & Procurement Advice Limited,14/08/2013,1306.95,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,Payments to Contractor,Shoosmiths,14/08/2013,3569.6,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,Payments to Contractor,Morgan Sindall plc,14/08/2013,713637.73,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,Payments to Contractor,Morgan Sindall plc,15/08/2013,142156.22,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,Payments to Contractor,Morgan Sindall plc,15/08/2013,633364.6,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,Payments to Contractor,RWH Construction Limited,15/08/2013,31646.18,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,Payments to Contractor,RWH Construction Limited,05/08/2013,24838.02,
"Development, Business & Housing",Regeneration & Investment,WCCA,Capital Expenditure,Marketing / Advertising,BRIGHTER BUSINESS SOLUTIONS (UK) LTD,05/08/2013,1000,
"Development, Business & Housing",Regeneration & Investment,WCCA,Supplies & Services,Equipment - Repair,360 SKYLENS LIMITED,14/08/2013,225,
Education & Skills,"Achievement, Standards & Alternative Provision",KSAC,Supplies & Services,Other Services,Perspective,08/08/2013,8000,
Education & Skills,"Achievement, Standards & Alternative Provision",KSAC,Third Party Payments,Private Contractors,THE EDUCATION DEVELOPMENT SERVICE LTD,30/08/2013,7500,
Education & Skills,"Achievement, Standards & Alternative Provision",KSAF,Supplies & Services,School Meals,MIDSHIRE CATERING SERVICES LTD,29/08/2013,107.1,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAB,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,30/08/2013,75000,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAB,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,30/08/2013,724.07,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,EUROPEAN ELECTRONIQUE LTD,21/08/2013,360,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,29/08/2013,27072.84,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,EUROPEAN ELECTRONIQUE LTD,21/08/2013,1720,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,EUROPEAN ELECTRONIQUE LTD,21/08/2013,270,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,29/08/2013,558.96,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,29/08/2013,810,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,29/08/2013,16877.3,
Education & Skills,"Achievement, Standards & Alternative Provision",WKAG,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,29/08/2013,200,
Education & Skills,School Improvement,KHAB,Premises-Related Expenditure,General Rents,LICHFIELD DIOCESAN BOARD OF EDUCATION,12/08/2013,2385,
Education & Skills,School Improvement,KHAB,Premises-Related Expenditure,General Rents,LICHFIELD DIOCESAN BOARD OF EDUCATION,23/08/2013,260.42,
Education & Skills,School Improvement,KHAB,Premises-Related Expenditure,General Rents,LICHFIELD DIOCESAN BOARD OF EDUCATION,23/08/2013,520.83,
Education & Skills,School Improvement,KHAB,Premises-Related Expenditure,General Rents,LICHFIELD DIOCESAN BOARD OF EDUCATION,14/08/2013,-2385,
Education & Skills,School Improvement,KHAB,Supplies & Services,Equipment - Purchase,AT BROWN (COACHES) LTD,13/08/2013,312,
Education & Skills,School Improvement,KHBJ,Supplies & Services,Conference Expenses,ADCS,13/08/2013,150,
Education & Skills,School Improvement,KHBJ,Supplies & Services,Subsistence,EXPOTEL HOTEL RESERVATIONS LIMITED,14/08/2013,110.33,
Education & Skills,School Improvement,KSAP,Supplies & Services,Subsistence,EXPOTEL HOTEL RESERVATIONS LIMITED,01/08/2013,281.44,
Education & Skills,Schools,KCAJ,Supplies & Services,Comp Hardware (Purch / Hire),SPECIALIST COMPUTERS CENTRES PLC,21/08/2013,1130.52,
Education & Skills,Schools,KCAW,Supplies & Services,Furniture - Purchase,SIEMENS FINANCIAL SERVICES LTD,07/08/2013,494,
Education & Skills,Schools,KCAW,Supplies & Services,Furniture - Purchase,SIEMENS FINANCIAL SERVICES LTD,06/08/2013,494,
Education & Skills,Schools,KCAW,Supplies & Services,Equipment - Purchase,SCHOOL TRENDS LTD,06/08/2013,142.96,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Supplies & Services,Sub Contractors,TELFORD COLLEGE OF ARTS & TECHNOLOGY,16/08/2013,8640,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Supplies & Services,Sub Contractors,WORKERS EDUCATIONAL ASSOCIATION,16/08/2013,4750,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Supplies & Services,Sub Contractors,TELFORD COLLEGE OF ARTS & TECHNOLOGY,16/08/2013,1200,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Supplies & Services,Sub Contractors,TELFORD COLLEGE OF ARTS & TECHNOLOGY,16/08/2013,8640,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Supplies & Services,Exam Fees,OCN WEST MIDLANDS REGION,30/08/2013,130,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Supplies & Services,Sub Contractors,TELFORD COLLEGE OF ARTS & TECHNOLOGY,23/08/2013,8640,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Supplies & Services,Sub Contractors,TELFORD COLLEGE OF ARTS & TECHNOLOGY,23/08/2013,1200,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Third Party Payments,Childminders,CHILDCARE SOS,16/08/2013,272.51,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Third Party Payments,Childminders,CHILDCARE SOS,16/08/2013,146.75,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Third Party Payments,Childminders,Aqueduct Little Learners,16/08/2013,975,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Third Party Payments,Childminders,CHILDCARE SOS,16/08/2013,704.13,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Third Party Payments,Childminders,CHILDCARE SOS,16/08/2013,430,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Third Party Payments,Childminders,CHILDCARE SOS,02/08/2013,1419,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAA,Third Party Payments,Childminders,CHILDCARE SOS,02/08/2013,1548.01,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAC,Premises-Related Expenditure,General Rents,A J (TELFORD) SELF-STORAGE LTD,16/08/2013,114.39,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAF,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,16/08/2013,240,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAF,Supplies & Services,Sub Contractors,TELFORD COLLEGE OF ARTS & TECHNOLOGY,16/08/2013,1200,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAF,Supplies & Services,Sub Contractors,RELATE SHROPSHIRE & HEREFORDSHIRE LTD,23/08/2013,6360,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAG,Employees,Training Expenses,Always Consult Ltd,09/08/2013,825,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAG,Supplies & Services,Comp Hardware (Purch / Hire),SPECIALIST COMPUTERS CENTRES PLC,15/08/2013,912.42,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ALAK,Supplies & Services,Security Services,ADT FIRE & SECURITY PLC,20/08/2013,144.4,
Education & Skills,"Skills Delivery, Lifelong Learning, Careers & Youth Emplyment",ANAD,Third Party Payments,Private Contractors,WYLDWOODS LTD,13/08/2013,3750,
Family & Cohesion Services,Children Specialist Services,HDAD,Employees,Staff Training,W A USHER T/A THE PLAY DOCTORS LTD,07/08/2013,883.3,
Family & Cohesion Services,Children Specialist Services,HDAG,Supplies & Services,Aids & Appliances,PRISM MEDICAL WESTHOLME DIVISION,08/08/2013,280,
Family & Cohesion Services,Children Specialist Services,HDAG,Supplies & Services,Aids & Appliances,PRISM MEDICAL WESTHOLME DIVISION,09/08/2013,200,
Family & Cohesion Services,Children Specialist Services,HDAG,Supplies & Services,Aids & Appliances,JCM SEATING SOLUTIONS,20/08/2013,1657.27,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,28/08/2013,238.04,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,WE ARE CARE CO - ,28/08/2013,184,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,28/08/2013,181.45,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,28/08/2013,121.09,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,28/08/2013,160.21,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,WE ARE CARE CO - ,28/08/2013,282.76,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,WE ARE CARE CO,28/08/2013,300,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,28/08/2013,378.81,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,28/08/2013,117.2,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,WE ARE CARE CO - USE 505987,28/08/2013,295.5,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,WE ARE CARE CO - USE 505987,08/08/2013,174,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,08/08/2013,168.99,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,08/08/2013,313.56,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,WE ARE CARE CO - USE 505987,08/08/2013,497.56,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,08/08/2013,168.7,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,08/08/2013,188.13,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,08/08/2013,176.53,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,08/08/2013,159.3,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,08/08/2013,180.49,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,08/08/2013,119.28,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,08/08/2013,461.59,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,08/08/2013,158.79,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,AMG NURSING & CARE SERVICES,19/08/2013,187.91,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,12/08/2013,120.35,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,12/08/2013,285.42,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,30/08/2013,364.59,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,28/08/2013,247.95,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,WE ARE CARE CO - USE 505987,29/08/2013,128.1,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,AMG NURSING & CARE SERVICES,29/08/2013,265.89,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,AMG NURSING & CARE SERVICES,29/08/2013,207.31,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,07/08/2013,188.07,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,07/08/2013,441.71,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,07/08/2013,147.8,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,07/08/2013,323.19,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,07/08/2013,295.6,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,07/08/2013,118.24,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,AMG NURSING & CARE SERVICES,06/08/2013,145.32,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,AMG NURSING & CARE SERVICES,06/08/2013,149.32,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,07/08/2013,177.36,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,07/08/2013,378.52,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,07/08/2013,159.7,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,07/08/2013,147.8,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,07/08/2013,147.8,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,07/08/2013,147.8,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,07/08/2013,337.06,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,WE ARE CARE CO - USE 505987,07/08/2013,202.5,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,07/08/2013,147.8,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,07/08/2013,175.67,
Family & Cohesion Services,Children Specialist Services,HDAJ,Third Party Payments,Agency Services,D H Homecare Limited,07/08/2013,177.36,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,21/08/2013,255.52,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,21/08/2013,190.1,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,21/08/2013,143.69,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,21/08/2013,114.04,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,12/08/2013,167.55,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,12/08/2013,123.09,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,12/08/2013,234.45,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,127.76,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,383.28,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,283.89,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,191.64,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,127.76,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,118.24,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,118.24,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,127.76,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,367.25,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,127.76,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,179.74,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,191.64,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,239.55,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,118.24,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,191.64,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,191.64,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,CAREWATCH (MID SHROPSHIRE),12/08/2013,117.98,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,127.76,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,127.76,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,191.64,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,147.8,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,127.76,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,211.68,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,250.76,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,159.7,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,319.4,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,118.24,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,118.24,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,147.6,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,133.02,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,385.84,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,422.77,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,239.55,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,191.64,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,13/08/2013,124.99,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,CAREWATCH (MID SHROPSHIRE),29/08/2013,116.3,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,CAREWATCH (MID SHROPSHIRE),29/08/2013,112.9,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,CAREWATCH (MID SHROPSHIRE),29/08/2013,117.5,
Family & Cohesion Services,Children Specialist Services,HDAK,Third Party Payments,Agency Services,D H Homecare Limited,12/08/2013,147.8,
Family & Cohesion Services,Children Specialist Services,HDAK,Transport-Related Expenditure,Travelling Expenses General,CENTRAL TAXIS LTD SHREWSBURY,21/08/2013,296.5,
Family & Cohesion Services,Children Specialist Services,HDAK,Transport-Related Expenditure,Travelling Expenses General,CENTRAL TAXIS LTD SHREWSBURY,12/08/2013,505,
Family & Cohesion Services,Children Specialist Services,KNAA,Supplies & Services,Other Tuition Fees,CRUCKTON HALL SCHOOL,28/08/2013,3250,
Family & Cohesion Services,Children Specialist Services,KNAA,Supplies & Services,Other Tuition Fees,NEW OPTIONS (3) LTD,15/08/2013,70920.64,
