Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date, Amount 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,31/10/2018, 105.37 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,31/10/2018, 122.50 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,31/10/2018, 184.57 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,31/10/2018, 109.78 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,31/10/2018, 109.31 
Commercial Services,Sport & Leisure,Supplies & Services,Holidays & Outings,PASTA KING (UK) LIMITED,18/10/2018, 109.95 
Commercial Services,Sport & Leisure,Supplies & Services,Holidays & Outings,Vegware,29/10/2018, 189.90 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,On A Roll,18/10/2018, 324.91 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,On A Roll,18/10/2018, 141.70 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,18/10/2018, 274.82 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Handmade Speciality Products Ltd,18/10/2018, 179.62 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,On A Roll,18/10/2018, 130.90 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,PASTA KING (UK) LIMITED,18/10/2018, 240.00 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,PASTA KING (UK) LIMITED,18/10/2018, 206.00 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,TROPICAL ICE,18/10/2018, 367.00 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,TROPICAL ICE,18/10/2018, 307.00 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,18/10/2018, 274.00 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,RADNOR HILLS MINERAL WATER COMPANY LTD,18/10/2018, 109.20 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,PASTA KING (UK) LIMITED,18/10/2018, 180.00 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,RADNOR HILLS MINERAL WATER COMPANY LTD,18/10/2018, 170.23 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,RADNOR HILLS MINERAL WATER COMPANY LTD,18/10/2018, 180.45 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,18/10/2018, 274.82 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,18/10/2018, 428.78 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,18/10/2018, 457.90 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 106.34 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 209.53 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 549.35 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 669.01 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 195.81 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 140.03 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 477.42 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 102.35 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 196.15 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 311.02 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 773.08 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 409.50 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 176.70 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 468.94 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 160.43 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 148.12 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 239.30 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,PASTA KING (UK) LIMITED,29/10/2018, 108.00 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,On A Roll,29/10/2018, 170.04 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,SAFY IMPEX LTD T/A SPICE TIME,29/10/2018, 155.00 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,On A Roll,29/10/2018, 301.91 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,On A Roll,29/10/2018, 290.49 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,On A Roll,29/10/2018, 179.94 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,29/10/2018, 225.50 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Delice de France,10/10/2018, 262.04 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 455.86 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 323.86 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 162.82 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 147.28 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 518.75 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 468.49 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 397.18 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 801.61 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 221.90 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 260.74 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 103.14 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 290.85 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 236.52 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 455.55 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 143.08 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 591.38 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,TROPICAL ICE,02/10/2018, 407.00 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,02/10/2018, 256.08 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,On A Roll,02/10/2018, 257.41 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,On A Roll,02/10/2018, 205.08 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Handmade Speciality Products Ltd,02/10/2018, 207.80 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,RADNOR HILLS MINERAL WATER COMPANY LTD,02/10/2018, 235.38 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,RADNOR HILLS MINERAL WATER COMPANY LTD,02/10/2018, 149.00 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,RADNOR HILLS MINERAL WATER COMPANY LTD,02/10/2018, 112.15 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,25/10/2018, 177.43 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,25/10/2018, 184.34 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,25/10/2018, 173.23 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,25/10/2018, 188.52 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/10/2018, 291.60 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/10/2018, 224.42 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/10/2018, 497.94 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,On A Roll,02/10/2018, 229.20 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/10/2018, 377.16 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/10/2018, 242.02 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/10/2018, 571.29 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/10/2018, 205.50 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/10/2018, 546.22 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/10/2018, 302.09 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/10/2018, 105.60 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/10/2018, 173.76 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/10/2018, 843.13 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,RADNOR HILLS MINERAL WATER COMPANY LTD,30/10/2018,-132.21 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,11/10/2018, 109.76 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,11/10/2018, 177.36 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,08/10/2018, 140.00 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,SAFY IMPEX LTD T/A SPICE TIME,08/10/2018, 119.00 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,02/10/2018, 171.43 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,02/10/2018, 224.03 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,On A Roll,12/10/2018, 290.69 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,On A Roll,12/10/2018, 229.20 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,On A Roll,12/10/2018, 155.02 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,03/10/2018, 136.03 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,RADNOR HILLS MINERAL WATER COMPANY LTD,24/10/2018, 269.64 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 286.07 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 478.39 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 146.50 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 165.58 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 201.48 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 288.38 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 398.86 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 215.34 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 348.58 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018,-167.80 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 202.51 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 754.46 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 570.56 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 181.20 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 421.93 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 498.34 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 158.82 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 117.16 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,E N CATERING SUPPLIES LTD,29/10/2018, 166.29 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,PASTA KING (UK) LIMITED,29/10/2018, 180.00 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,PASTA KING (UK) LIMITED,29/10/2018, 210.00 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,On A Roll,29/10/2018, 155.02 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,29/10/2018, 274.82 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,29/10/2018, 301.45 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,RADNOR HILLS MINERAL WATER COMPANY LTD,29/10/2018, 135.90 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,On A Roll,29/10/2018, 104.01 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,On A Roll,29/10/2018, 155.02 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,29/10/2018, 300.80 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/10/2018, 460.89 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/10/2018, 336.70 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/10/2018, 241.16 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/10/2018, 213.45 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/10/2018, 290.32 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/10/2018, 146.82 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/10/2018, 134.84 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/10/2018, 251.11 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/10/2018, 282.43 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/10/2018, 168.73 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/10/2018, 124.23 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/10/2018, 118.37 
Commercial Services,Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Nobisco Limited,29/10/2018, 140.61 
Commercial Services,Sport & Leisure,Supplies & Services,Holidays & Outings,Vegware,18/10/2018, 191.38 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 146.61 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 308.23 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 197.04 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 138.57 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 117.59 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,25/10/2018, 152.86 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,25/10/2018, 117.74 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/10/2018, 172.12 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/10/2018, 151.30 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,02/10/2018, 122.20 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 137.33 
Commercial Services,Sport & Leisure,Premises-Related Expenditure,R&M -Building Other,G B Limited,29/10/2018, 252.89 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Delice de France,18/10/2018, 156.85 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Adelie Foods Limited (FORMERLY BRAMBLES FOODS LTD),18/10/2018, 618.89 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 179.49 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 153.85 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 137.40 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 280.57 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Adelie Foods Limited (FORMERLY BRAMBLES FOODS LTD),05/10/2018, 597.65 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/10/2018, 173.28 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/10/2018, 205.08 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Vegware,08/10/2018, 138.43 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 204.24 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 301.57 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Aroma Tea & Coffee Merchants,29/10/2018, 107.00 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/10/2018, 132.98 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/10/2018, 127.40 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/10/2018, 217.83 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/10/2018, 281.70 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 427.93 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/10/2018, 284.35 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,TROPICAL ICE,29/10/2018, 120.00 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 105.54 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/10/2018, 215.53 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Handmade Speciality Products Ltd,02/10/2018, 176.69 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/10/2018, 284.78 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/10/2018, 239.85 
Commercial Services,Sport & Leisure,Supplies & Services,Graphic Design Charges,The Severn Sign & Print Company Ltd,24/10/2018, 330.00 
Commercial Services,Sport & Leisure,Supplies & Services,Graphic Design Charges,The Severn Sign & Print Company Ltd,24/10/2018, 304.00 
Commercial Services,Sport & Leisure,Supplies & Services,Graphic Design Charges,ALLWAG PROMOTIONS LTD,24/10/2018, 358.75 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Handmade Speciality Products Ltd,24/10/2018, 215.41 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 326.58 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,12/10/2018, 413.37 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Delice de France,29/10/2018, 262.96 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,TROPICAL ICE,29/10/2018," 1,242.00 "
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/10/2018, 332.92 
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/10/2018, 385.46 
Commercial Services,Sport & Leisure,Supplies & Services,Payment Of Income Collected,Telford Tigers Limited,09/10/2018," 2,964.47 "
Commercial Services,Sport & Leisure,Supplies & Services,Payment Of Income Collected,Telford Tigers Limited,16/10/2018," 2,693.32 "
Commercial Services,Sport & Leisure,Supplies & Services,Payment Of Income Collected,Telford Tigers Limited,03/10/2018," 3,265.45 "
Commercial Services,Sport & Leisure,Supplies & Services,Payment Of Income Collected,Telford Tigers Limited,25/10/2018," 3,138.92 "
Commercial Services,Sport & Leisure,Supplies & Services,Payment Of Income Collected,Telford Tigers Limited,30/10/2018," 3,099.15 "
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Hire,Ezy Lockers,03/10/2018, 613.80 
Commercial Services,Sport & Leisure,Premises-Related Expenditure,R&M Fixed Plant Other,SAWMATIC,03/10/2018, 137.46 
Commercial Services,Sport & Leisure,Supplies & Services,Protective Clothing,JBS Group,09/10/2018, 784.24 
Commercial Services,Sport & Leisure,Supplies & Services,Protective Clothing,JBS Group,09/10/2018, 217.30 
Commercial Services,Sport & Leisure,Capital Financing Costs,Leased Equipment,Wrekin Pneumatics(Telford) Ltd,09/10/2018," 10,282.00 "
Commercial Services,Sport & Leisure,Premises-Related Expenditure,Preventative Maintenance,Bearing Man Ltd BML Hayley,09/10/2018, 111.50 
Commercial Services,Sport & Leisure,Supplies & Services,Other Services,TELFORD TRUST,12/10/2018," 3,000.00 "
Commercial Services,Sport & Leisure,Premises-Related Expenditure,Hire Of Rooms,COSY HALL,16/10/2018, 132.00 
Commercial Services,Sport & Leisure,Supplies & Services,Flex Charges,OMNICO GROUP UK LTD,09/10/2018," 3,572.71 "
Commercial Services,Sport & Leisure,Supplies & Services,Items For Resale,SWIM ENGLAND TRADING LIMITED,23/10/2018, 131.60 
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Purchase,J P LENNARD LTD,23/10/2018, 255.95 
Commercial Services,Sport & Leisure,Supplies & Services,Items For Resale,SWIM ENGLAND TRADING LIMITED,12/10/2018, 225.60 
Commercial Services,Sport & Leisure,Supplies & Services,Items For Resale,SWIMRITE SUPPLIES LIMITED,17/10/2018, 417.12 
Commercial Services,Sport & Leisure,Supplies & Services,Licences,L M Fitness UK Ltd,16/10/2018, 897.02 
Commercial Services,Sport & Leisure,Employees,Staff Training,INSTITUTE OF SWIMMING,26/10/2018, 790.00 
Commercial Services,Sport & Leisure,Supplies & Services,Flex Charges,OMNICO GROUP UK LTD,09/10/2018," 3,572.72 "
Commercial Services,Sport & Leisure,Supplies & Services,Flex Charges,OMNICO GROUP UK LTD,05/10/2018," 2,500.00 "
Commercial Services,Sport & Leisure,Supplies & Services,Flex Charges,OMNICO GROUP UK LTD,24/10/2018, 450.00 
Commercial Services,Sport & Leisure,Supplies & Services,Advertising,Harper Adams Students Union at Harper Adams University,24/10/2018, 175.00 
Commercial Services,Sport & Leisure,Supplies & Services,Licences,The Professional Golfers Association,03/10/2018, 420.00 
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Hire,Fairway Wheels,29/10/2018, 270.00 
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Hire,Fairway Wheels,29/10/2018, 450.00 
Commercial Services,Sport & Leisure,Premises-Related Expenditure,R&M WC Planned,AMENITY LAND SERVICES LTD T/A MAXWELL AMENITY LTD,25/10/2018," 1,483.63 "
Commercial Services,Sport & Leisure,Premises-Related Expenditure,R&M WC Planned,Pitchcare c/o Maxwell Amenity Ltd,25/10/2018, 140.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,CHARLIES STORES LTD,11/10/2018, 789.37 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,CHARLIES STORES LTD,29/10/2018, 142.26 
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Hire,HSS HIRE SERVICE GROUP PLC,29/10/2018, 117.39 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,WILDES PLANT HIRE LTD,29/10/2018, 260.00 
Commercial Services,Sport & Leisure,Supplies & Services,Items For Resale,SWIMRITE SUPPLIES LIMITED,10/10/2018, 460.24 
Commercial Services,Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,25/10/2018, 395.00 
Commercial Services,Sport & Leisure,Supplies & Services,Items For Resale,SWIM ENGLAND TRADING LIMITED,03/10/2018," 1,043.46 "
Commercial Services,Sport & Leisure,Supplies & Services,Flex Charges,OMNICO GROUP UK LTD,09/10/2018," 3,572.71 "
Commercial Services,Sport & Leisure,Employees,Staff Training,INSTITUTE OF SWIMMING,31/10/2018, 790.00 
Commercial Services,Sport & Leisure,Employees,Staff Training,L M Fitness UK Ltd,23/10/2018, 142.50 
Commercial Services,Sport & Leisure,Supplies & Services,Items For Resale,SWIMRITE SUPPLIES LIMITED,23/10/2018, 232.35 
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Purchase,PRYCE (BUILDERS) LTD,12/10/2018, 198.00 
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Purchase,Waverley Contract & Supply Ltd,17/10/2018," 3,703.60 "
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Purchase,EUROPEAN ELECTRONIQUE LTD,30/10/2018, 640.00 
Commercial Services,Sport & Leisure,Supplies & Services,Flex Charges,OMNICO GROUP UK LTD,09/10/2018," 3,572.71 "
Commercial Services,Sport & Leisure,Capital Financing Costs,Loans Repaid,LTA OPERATIONS LTD,04/10/2018," 13,000.00 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,District Council Vehicles,CHARLIES STORES LTD,18/10/2018, 929.70 
Commercial Services,Sport & Leisure,Supplies & Services,Other Materials,PROVAC CLEANING SUPPLIES LTD,22/10/2018, 119.60 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,District Council Vehicles,CHARLIES STORES LTD,10/10/2018," 1,020.62 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,District Council Vehicles,CHARLIES STORES LTD,15/10/2018, 565.17 
Commercial Services,Sport & Leisure,Supplies & Services,Other Materials,CCR,15/10/2018, 350.00 
Commercial Services,Sport & Leisure,Supplies & Services,Other Materials,HOWTH ENGINEERING LTD,24/10/2018, 120.00 
Commercial Services,Sport & Leisure,Supplies & Services,Other Materials,HOWTH ENGINEERING LTD,24/10/2018, 750.00 
Commercial Services,Sport & Leisure,Supplies & Services,Heritage and Culture,APSE (MANCHESTER),18/10/2018, 175.00 
Commercial Services,Sport & Leisure,Supplies & Services,Sub Contractors,BUSINESS WATCH GUARDING LIMITED,18/10/2018, 221.70 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Transport Contractors,M & B MINIBUSES LTD,05/10/2018, 460.00 
Commercial Services,Sport & Leisure,Supplies & Services,Sub Contractors,HOWTH ENGINEERING LTD,24/10/2018, 275.00 
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Purchase,RLSS Direct,03/10/2018, 379.08 
Commercial Services,Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,E N CATERING SUPPLIES LTD,30/10/2018, 160.36 
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Purchase,E N CATERING SUPPLIES LTD,30/10/2018, 422.96 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,HARRIS GARAGES LTD,12/10/2018, 116.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Travelling Expenses General,HAPPY DAYS COACHES,12/10/2018, 295.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Travelling Expenses General,Birch Travel,12/10/2018, 380.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Travelling Expenses General,Birch Travel,12/10/2018, 200.00 
