Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,R&M -Building Other,A & P PLANT HIRE,08/01/2013,525,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,R&M -Building Other,A HAND SERVICES LTD,08/01/2013,378,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),08/01/2013,124.54,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/01/2013,304.96,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Electricity,NPOWER,15/01/2013,2150.82,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Electricity,BRITISH GAS BUSINESS (ELECTRICITY),28/01/2013,473.95,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/01/2013,665.68,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/01/2013,776.47,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/01/2013,387.44,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/01/2013,570.59,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Electricity,BRITISH GAS TRADING LIMITED,14/01/2013,216.22,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/01/2013,135.3,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/01/2013,603.75,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/01/2013,400.42,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Gas,BRITISH GAS BUSINESS (ELECTRICITY),08/01/2013,335.61,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/01/2013,124.93,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/01/2013,540.3,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Gas,West Mercia Energy (WME),18/01/2013,4337.41,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Gas,E.ON,14/01/2013,1104.3,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Gas,BRITISH GAS BUSINESS (ELECTRICITY),08/01/2013,162.11,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Water Rates,SEVERN TRENT WATER LTD,15/01/2013,351.6,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Water Rates,SEVERN TRENT WATER LTD,22/01/2013,503.34,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Water Rates,SEVERN TRENT WATER LTD,22/01/2013,402.77,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Water Rates,SEVERN TRENT WATER LTD,18/01/2013,2509.41,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Contract Cleaning,BUSY BEE CLEANING,09/01/2013,234,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Contract Cleaning,BUSY BEE CLEANING,15/01/2013,156,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Building Cleaning DSO,BUSY BEE CLEANING,15/01/2013,166,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Building Cleaning DSO,BUSY BEE CLEANING,15/01/2013,310,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Building Cleaning DSO,PHS GROUP LTD,09/01/2013,359.4,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,ADRIAN MARSH LIMITED,09/01/2013,375,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,ADRIAN MARSH LIMITED,09/01/2013,300,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,H & G ASH ROADMARKINGS LTD,31/01/2013,240,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,MITIE LANDSCAPES LTD,29/01/2013,172.34,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,FBC MANBY BOWDLER LLP,09/01/2013,490,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,R M F LANDSCAPING LTD,09/01/2013,392.62,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,ADRIAN MARSH LIMITED,09/01/2013,525,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,ADRIAN MARSH LIMITED,09/01/2013,525,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,ADRIAN MARSH LIMITED,09/01/2013,300,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,ADRIAN MARSH LIMITED,09/01/2013,450,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,ADRIAN MARSH LIMITED,09/01/2013,277.5,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,ADRIAN MARSH LIMITED,09/01/2013,375,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,ADRIAN MARSH LIMITED,09/01/2013,112.5,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,ADRIAN MARSH LIMITED,09/01/2013,375,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,ADRIAN MARSH LIMITED,09/01/2013,375,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,FCC RECYCLING (UK) LIMITED,14/01/2013,202.5,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,SHROPSHIRE ROADSWEEPERS,31/01/2013,175,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,SHROPSHIRE ROADSWEEPERS,31/01/2013,175,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,FCC RECYCLING (UK) LIMITED,15/01/2013,-405,
"Development, Business & Housing",Town Centre Project,CEAN,Premises-Related Expenditure,Grounds Maintenance - L&CS,ADRIAN MARSH LIMITED,09/01/2013,300,
"Development, Business & Housing",Town Centre Project,CEAN,Supplies & Services,Security Services,G4S SECURE SOLUTIONS (UK),22/01/2013,-179.92,
"Development, Business & Housing",Town Centre Project,CEAN,Supplies & Services,Security Services,LOCKLEY SECURITY,21/01/2013,112,
"Development, Business & Housing",Town Centre Project,CEAN,Supplies & Services,Advertising,3S PRINT & DISPLAY LIMITED,16/01/2013,249,
"Development, Business & Housing",Town Centre Project,CEAN,Income,Service Charges,ASHTENNE ASSET MANAGEMENT LTD,08/01/2013,757.71,
"Development, Business & Housing",Town Centre Project,CEAN,Income,Service Charges,SMP SARL I,25/01/2013,664.56,
"Development, Business & Housing",Town Centre Project,CEAN,Income,Service Charges,SMP SARL I,25/01/2013,898.3,
"Development, Business & Housing",Town Centre Project,CEAT,Supplies & Services,Marketing & Publicity,3S PRINT & DISPLAY LIMITED,21/01/2013,935,
Education and Skills ,School Organisation and Trading Co-ordination ,GBAH,Supplies & Services,Printing - Other,LEXON,07/01/2013,237.26,
Education and Skills ,School Organisation and Trading Co-ordination ,GBAH,Supplies & Services,Stationery,BRAINWAVES,11/01/2013,107.1,
"Education, Culture & Skills",Arts & Culture,LCAA,Supplies & Services,Mobile Phones,ORANGE PCS LTD,07/01/2013,135,
"Education, Culture & Skills",Arts & Culture,LCAB,Supplies & Services,Equipment - Purchase,NORMANS MUSICAL INSTRUMENTS,18/01/2013,655.5,
"Education, Culture & Skills",Arts & Culture,LCAB,Supplies & Services,Equipment - Purchase,NORMANS MUSICAL INSTRUMENTS,22/01/2013,164.89,
"Education, Culture & Skills",Arts & Culture,LCAD,Supplies & Services,Chemicals/Cleaning Products,PROVAC CLEANING SERVICES,08/01/2013,226.98,
"Education, Culture & Skills",Arts & Culture,LCAD,Supplies & Services,Advertising,THE SIGN SHOP,09/01/2013,520,
"Education, Culture & Skills",Arts & Culture,LCAE,Supplies & Services,Artistes Fees,Value Added Talent,15/01/2013,1500,
"Education, Culture & Skills",Arts & Culture,LCAE,Income,Sales - General,VISS LTD,16/01/2013,470,
"Education, Culture & Skills",Arts & Culture,LCAH,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,21/01/2013,108,
"Education, Culture & Skills",Arts & Culture,LCAH,Supplies & Services,Artistes Fees,DASH,02/01/2013,230,
"Education, Culture & Skills",Arts & Culture,LCAL,Premises-Related Expenditure,Preventative Maintenance,JONES & HAMPTON LTD,10/01/2013,1561.25,
"Education, Culture & Skills",Arts & Culture,LCAL,Supplies & Services,Artistes Fees,THE CULTURAL SISTERS,03/01/2013,420,
"Education, Culture & Skills",Arts & Culture,LCAL,Supplies & Services,Artistes Fees,Born Communications Ltd,23/01/2013,500,
"Education, Culture & Skills",Arts & Culture,LCAM,Supplies & Services,Equipment - Hire,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),28/01/2013,128.34,
"Education, Culture & Skills",Arts & Culture,LCAM,Supplies & Services,Subscriptions,SHROPSHIRE COUNCIL,25/01/2013,1000,
"Education, Culture & Skills",Arts & Culture,LCAM,Supplies & Services,Promotion Expenses,RMP SPECIALIST SERVICES LIMITED,11/01/2013,462,
"Education, Culture & Skills",Arts & Culture,LCAM,Supplies & Services,Promotion Expenses,JACKFIELD BAND,10/01/2013,250,
"Education, Culture & Skills",Arts & Culture,LCAM,Supplies & Services,Promotion Expenses,MEETING POINT TRUST LTD,23/01/2013,213.15,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Equipment - Hire,PROKILL UK LIMITED,16/01/2013,154.95,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,16/01/2013,171.28,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,16/01/2013,150.16,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,16/01/2013,106.28,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,08/01/2013,300.6,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,08/01/2013,153.3,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,04/01/2013,1513.35,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,04/01/2013,2014.11,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,08/01/2013,158.88,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,08/01/2013,110.49,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,09/01/2013,225.45,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,09/01/2013,153.3,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,04/01/2013,150.3,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,04/01/2013,153.3,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,04/01/2013,106.28,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,04/01/2013,171.28,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Confectionery & Snacks,WOODWARD FOODSERVICE LTD,15/01/2013,143.53,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Confectionery & Snacks,N.W. LEVERS LIMITED,08/01/2013,128.4,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Confectionery & Snacks,N.W. LEVERS LIMITED,08/01/2013,128.4,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Confectionery & Snacks,N.W. LEVERS LIMITED,08/01/2013,128.4,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Confectionery & Snacks,N.W. LEVERS LIMITED,08/01/2013,192.6,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Confectionery & Snacks,N.W. LEVERS LIMITED,08/01/2013,128.4,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Confectionery & Snacks,N.W. LEVERS LIMITED,08/01/2013,199.02,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Other Expenses,DMC STOCKTAKING,08/01/2013,160,
"Education, Culture & Skills",Arts & Culture,LCAN,Supplies & Services,Other Expenses,DMC STOCKTAKING,25/01/2013,160,
"Education, Culture & Skills",Arts & Culture,LCAQ,Employees,Staff Training,Bridge Centre Trust Ltd,30/01/2013,491.3,
"Education, Culture & Skills",Arts & Culture,LCAQ,Employees,Staff Training,NEWSTART NETWORKS CIC,15/01/2013,200,
"Education, Culture & Skills",Arts & Culture,LCAQ,Supplies & Services,Equipment - Purchase,DAWSONS MUSIC LTD,15/01/2013,898,
"Education, Culture & Skills",Arts & Culture,LCAQ,Supplies & Services,Equipment - Purchase,TTS GROUP LTD,30/01/2013,255.02,
"Education, Culture & Skills",Arts & Culture,LCAQ,Supplies & Services,Equipment - Purchase,DAWSONS MUSIC LTD,30/01/2013,2967.7,
"Education, Culture & Skills",Arts & Culture,LCAQ,Supplies & Services,Equipment - Purchase,NORMANS MUSICAL INSTRUMENTS,22/01/2013,10177,
"Education, Culture & Skills",Arts & Culture,LCAQ,Supplies & Services,Equipment - Purchase,NORMANS MUSICAL INSTRUMENTS,22/01/2013,10228,
"Education, Culture & Skills",Arts & Culture,LCAQ,Supplies & Services,Artistes Fees,Wardle Transport,15/01/2013,305,
"Education, Culture & Skills",Arts & Culture,LCAQ,Supplies & Services,Artistes Fees,Manchester Camerata,03/01/2013,9276,
"Education, Culture & Skills",Arts & Culture,LCAS,Transport-Related Expenditure,Purchase Vehicles and Plant,ARRIVA MIDLANDS NORTH LIMITED,23/01/2013,446,
"Education, Culture & Skills",Economy & Skills,ALAA,Supplies & Services,Sub Contractors,TELFORD COLLEGE OF ARTS & TECHNOLOGY,17/01/2013,1200,
"Education, Culture & Skills",Economy & Skills,ALAA,Supplies & Services,Sub Contractors,TELFORD COLLEGE OF ARTS & TECHNOLOGY,17/01/2013,8640,
"Education, Culture & Skills",Economy & Skills,ALAA,Third Party Payments,Childminders,CHILDCARE SOS,17/01/2013,127.03,
"Education, Culture & Skills",Economy & Skills,ALAA,Third Party Payments,Childminders,CHILDCARE SOS,17/01/2013,2232.4,
"Education, Culture & Skills",Economy & Skills,ALAA,Third Party Payments,Childminders,CHILDCARE SOS,17/01/2013,1923.93,
"Education, Culture & Skills",Economy & Skills,ALAA,Third Party Payments,Childminders,CHILDCARE SOS,17/01/2013,317.57,
"Education, Culture & Skills",Economy & Skills,ALAF,Supplies & Services,Printing - Other,XEROX FINANCE,17/01/2013,184.26,
"Education, Culture & Skills",Economy & Skills,ALAF,Supplies & Services,Sub Contractors,RELATE SHROPSHIRE & HEREFORDSHIRE LTD,17/01/2013,135,
"Education, Culture & Skills",Economy & Skills,ALAF,Supplies & Services,Sub Contractors,RELATE SHROPSHIRE & HEREFORDSHIRE LTD,17/01/2013,1305,
"Education, Culture & Skills",Economy & Skills,ALAG,Employees,Course Fees,GOVNET COMMUNICATIONS,28/01/2013,297,
"Education, Culture & Skills",Economy & Skills,ALAK,Premises-Related Expenditure,Leasehold Rents,MARSTON'S PUBS LIMITED,17/01/2013,2225,
"Education, Culture & Skills",Economy & Skills,ALAK,Supplies & Services,Printing - Other,XEROX FINANCE,17/01/2013,221.21,
"Education, Culture & Skills",Economy & Skills,ANAD,Supplies & Services,Other Grants (Expenses),DONNINGTON METHODIST CHURCH,10/01/2013,392,
"Education, Culture & Skills",Economy & Skills,ANAD,Third Party Payments,Private Contractors,THE EDUCATION DEVELOPMENT SERVICE LTD,03/01/2013,2250,
"Education, Culture & Skills",Economy & Skills,ANAD,Third Party Payments,Private Contractors,WYLDWOODS LTD,03/01/2013,33000,
"Education, Culture & Skills",Economy & Skills,ANAD,Third Party Payments,Private Contractors,Lil Missy Salons,03/01/2013,500,
"Education, Culture & Skills",Economy & Skills,ANAD,Third Party Payments,Private Contractors,Lil Missy Salons,08/01/2013,3000,
"Education, Culture & Skills",Economy & Skills,ANAD,Third Party Payments,Private Contractors,THE EDUCATION DEVELOPMENT SERVICE LTD,22/01/2013,2250,
"Education, Culture & Skills",Economy & Skills,ANAD,Third Party Payments,Private Contractors,Lil Missy Salons,22/01/2013,500,
"Education, Culture & Skills",School Improvement,KHAB,Premises-Related Expenditure,General Rents,LICHFIELD DIOCESAN BOARD OF EDUCATION,21/01/2013,781.25,
"Education, Culture & Skills",School Improvement,KHAB,Premises-Related Expenditure,General Rents,LICHFIELD DIOCESAN BOARD OF EDUCATION,21/01/2013,662.5,
"Education, Culture & Skills",School Improvement,KSAP,Supplies & Services,Subsistence,EXPOTEL HOTEL RESERVATIONS LIMITED,22/01/2013,126,
"Education, Culture & Skills",School Improvement Primary,GBAF,Employees,Course Fees,BIRMINGHAM CITY COUNCIL,22/01/2013,150,
"Education, Culture & Skills",School Improvement Primary,GBAF,Employees,Training Expenses,BARNARDO SERVICES LTD,29/01/2013,900,
"Education, Culture & Skills",School Improvement Primary,GBAJ,Employees,Training Expenses,REAL TRAINING INNOVATION CENTER,29/01/2013,1550,
"Education, Culture & Skills",School Improvement Primary,KSAE,Supplies & Services,Materials,SPECIALIST CRAFTS LTD,09/01/2013,336.9,
"Education, Culture & Skills",School Improvement Primary,KSAE,Supplies & Services,Photocopying,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),29/01/2013,216,
"Education, Culture & Skills",School Improvement Primary,KSAE,Supplies & Services,Photocopying,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),09/01/2013,341.35,
"Education, Culture & Skills",School Improvement Secondary,WKAB,Capital Expenditure,Computer Hardware,SPECIALIST COMPUTERS CENTRES PLC,09/01/2013,779.73,
"Education, Culture & Skills",School Improvement Secondary,JCAD,Supplies & Services,Provisions,CENTRAL TAXIS LTD SHREWSBURY,08/01/2013,293.5,
"Education, Culture & Skills",School Improvement Secondary,JCAG,Supplies & Services,Conference Expenses,SHROPSHIRE PRINT & EMBROIDERY LTD,29/01/2013,105,
"Education, Culture & Skills",School Improvement Secondary,KSAC,Third Party Payments,Private Contractors,Lil Missy Salons,07/01/2013,2000,
"Education, Culture & Skills",School Improvement Secondary,KSAD,Transport-Related Expenditure,Transport Contractors,DIAMOND CARS (TELFORD) LTD,09/01/2013,240,
"Education, Culture & Skills",School Improvement Secondary,KSAD,Transport-Related Expenditure,Transport Contractors,DIAMOND CARS (TELFORD) LTD,09/01/2013,240,
"Education, Culture & Skills",School Improvement Secondary,KSAD,Supplies & Services,Equipment - Purchase,THE PRINCES TRUST,29/01/2013,128.5,
"Education, Culture & Skills",School Improvement Secondary,KSAF,Employees,Agency Supply Costs,CELSIAN FINANCE SUPPORT SERVICES,28/01/2013,1613.8,
"Education, Culture & Skills",School Improvement Secondary,KSAF,Employees,Staff Training,REAL TRAINING INNOVATION CENTER,17/01/2013,1945,
"Education, Culture & Skills",School Improvement Secondary,KSAF,Premises-Related Expenditure,Hire Of Rooms,NEW COLLEGE,28/01/2013,7300,
"Education, Culture & Skills",School Improvement Secondary,KSAF,Supplies & Services,Furniture - Purchase,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),10/01/2013,466.4,
"Education, Culture & Skills",School Improvement Secondary,KSAF,Supplies & Services,Photocopying,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),17/01/2013,247.92,
"Education, Culture & Skills",School Improvement Secondary,KSAF,Supplies & Services,Exam Fees,AQA,17/01/2013,238.2,
"Education, Culture & Skills",School Improvement Secondary,WKAB,Supplies & Services,Comp Hardware (Purch / Hire),PC WORLD BUSINESS DIRECT,04/01/2013,687.51,
"Education, Culture & Skills",Schools,FFAW,Employees,Training Expenses,TELFORD OCCUPATIONAL HEALTH SERVICE LTD,30/01/2013,155,
"Education, Culture & Skills",Schools,FFAW,Supplies & Services,Equipment - Purchase,OPTIMUS EDUCATION,30/01/2013,199,
"Education, Culture & Skills",Schools,FFAW,Supplies & Services,Equipment - Purchase,YOUTH SPORT DIRECT LIMITED,07/01/2013,830,
"Education, Culture & Skills",Schools,KCAJ,Premises-Related Expenditure,Trade Refuse,WELLINGS LTD,04/01/2013,125,
"Education, Culture & Skills",Schools,KCAJ,Supplies & Services,Equipment - Purchase,TTS GROUP LTD,22/01/2013,166.61,
"Education, Culture & Skills",Schools,KCAJ,Supplies & Services,Equipment - Purchase,TTS GROUP LTD,22/01/2013,189.95,
"Education, Culture & Skills",Schools,KCAJ,Supplies & Services,Equipment - Purchase,COMMUNITY PRODUCTS (UK) LTD,04/01/2013,2445,
"Education, Culture & Skills",Schools,KCAJ,Supplies & Services,Equipment - Purchase,COMMUNITY PRODUCTS (UK) LTD,22/01/2013,-194.4,
"Education, Culture & Skills",Schools,KCAJ,Supplies & Services,Equipment - Purchase,TTS GROUP LTD,09/01/2013,104.9,
"Education, Culture & Skills",Schools,KCAJ,Supplies & Services,Equipment - Purchase,COMMUNITY PRODUCTS (UK) LTD,07/01/2013,188.75,
"Education, Culture & Skills",Schools,KCAJ,Supplies & Services,Equipment - Purchase,EDUZONE,09/01/2013,277.65,
"Education, Culture & Skills",Schools,KCAJ,Supplies & Services,Computer Hardware (Maint),FIRSTSTEPS SOFTWARE,07/01/2013,-344,
Environment & Leisure Services,Environment & Open Space,WEAJ,Capital Expenditure,Payments to Contractor,FITZGERALD CONTRACTORS LTD,02/01/2013,92758.59,
Environment & Leisure Services,Environment & Open Space,WEAJ,Capital Expenditure,Payments to Contractor,Acorn Steel Fabrications Ltd,15/01/2013,7800,
Environment & Leisure Services,Environment & Open Space,WEAJ,Capital Expenditure,Payments to Contractor,Acorn Steel Fabrications Ltd,15/01/2013,700,
Environment & Leisure Services,Environment & Open Space,WEPA,Capital Expenditure,Payments to Contractor,DYNO-ROD,15/01/2013,126,
Environment & Leisure Services,Environment & Open Space,WEPA,Capital Expenditure,Site Investigation,FITZGERALD CONTRACTORS LTD,31/01/2013,386.46,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Other Materials,PHS GROUP LTD,15/01/2013,202.4,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Other Materials,PHS GROUP LTD,15/01/2013,173.29,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Other Materials,AMENITY LAND SERVICES LTD T/A MAXWELL AMENITY LTD,15/01/2013,278.64,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Other Services,TELFORD & WREKIN SERVICES LTD,08/01/2013,2014.98,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Other Services,TELFORD & WREKIN SERVICES LTD,08/01/2013,1977.6,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Other Services,TELFORD & WREKIN SERVICES LTD,08/01/2013,1977.4,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Other Services,TELFORD & WREKIN SERVICES LTD,08/01/2013,2014.98,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Other Services,TELFORD & WREKIN SERVICES LTD,08/01/2013,2014.98,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Other Services,TELFORD & WREKIN SERVICES LTD,08/01/2013,2014.98,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Other Services,TELFORD & WREKIN SERVICES LTD,08/01/2013,2014.98,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Other Services,TELFORD & WREKIN SERVICES LTD,08/01/2013,2014.98,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Other Services,TELFORD & WREKIN SERVICES LTD,08/01/2013,2014.98,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Other Services,TELFORD & WREKIN SERVICES LTD,15/01/2013,1977.6,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Request A litter Bin Scheme,UNICORN CONTAINERS LTD,08/01/2013,206.25,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Request A litter Bin Scheme,UNICORN CONTAINERS LTD,14/01/2013,8662.5,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Request A litter Bin Scheme,UNICORN CONTAINERS LTD,08/01/2013,10518.75,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Request A litter Bin Scheme,UNICORN CONTAINERS LTD,28/01/2013,10312.5,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Request A litter Bin Scheme,UNICORN CONTAINERS LTD,03/01/2013,10106.25,
Environment & Leisure Services,Environment & Open Space,EEAB,Supplies & Services,Request A litter Bin Scheme,UNICORN CONTAINERS LTD,24/01/2013,1443.75,
Environment & Leisure Services,Environment & Open Space,EEAE,Supplies & Services,Other Materials,DARLINGTON BOROUGH COUNCIL,07/01/2013,158.88,
Environment & Leisure Services,Environment & Open Space,EEAE,Supplies & Services,Other Materials,OSPREY WATER MANAGEMENT LTD,28/01/2013,210,
Environment & Leisure Services,Environment & Open Space,EEAF,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/01/2013,-350.66,
Environment & Leisure Services,Environment & Open Space,EEAF,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/01/2013,261.53,
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,29/01/2013,6646.63,
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,29/01/2013,2130.37,
Environment & Leisure Services,Environment & Open Space,EEBK,Premises-Related Expenditure,R&M -Buildings DLO Charge,SALT UNION LTD,29/01/2013,4411.23,
Environment & Leisure Services,Environment & Open Space,EEBR,Supplies & Services,Mobile Phones,NADCOM COMMUNICATIONS LTD,11/01/2013,1005,
