Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date, Amount 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,02/03/2018, 706.85 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,02/03/2018, 110.88 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,02/03/2018, 706.85 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,02/03/2018, 110.88 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,06/03/2018, 291.05 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,21/03/2018, 140.39 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,21/03/2018, 210.60 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,21/03/2018, 110.88 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,21/03/2018, 110.88 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,29/03/2018, 110.88 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,29/03/2018, 249.48 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,19/03/2018, 110.88 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,27/03/2018, 332.64 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,27/03/2018, 332.64 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,27/03/2018, 224.64 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,27/03/2018, 252.71 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,21/03/2018, 168.48 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Services,METRIC GROUP LTD,15/03/2018," 1,063.50 "
Customer & Neighbourhood Services,Transport and Highway Development,Premises-Related Expenditure,R&M -Buildings DLO Charge,METRIC GROUP LTD,13/03/2018, 221.00 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Services,ALS ENVIRONMENTAL LIMITED,20/03/2018, 138.00 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Services,ALS ENVIRONMENTAL LIMITED,09/03/2018, 138.00 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Services,ALS ENVIRONMENTAL LIMITED,09/03/2018, 138.00 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Equipment - Hire,STANFORD MARSH FINANCE LTD,08/03/2018, 275.00 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Highways Equipment,SIMMONSIGNS LTD,28/03/2018," 3,627.36 "
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Highways Equipment,SIMMONSIGNS LTD,28/03/2018," 7,197.96 "
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Materials,VIATEC UK LTD,06/03/2018," 2,486.40 "
Customer & Neighbourhood Services,Transport and Highway Development,Premises-Related Expenditure,R&M -Buildings DLO Charge,VIATEC UK LTD,02/03/2018," 1,554.00 "
Customer & Neighbourhood Services,Transport and Highway Development,Premises-Related Expenditure,R&M -Buildings DLO Charge,VIATEC UK LTD,02/03/2018, 518.00 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Materials,REDACTED PERSONAL INFORMATION,15/03/2018, 320.00 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Consultants Fees,JACOBS ONE LIMITED,02/03/2018," 30,451.00 "
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Consultants Fees,JACOBS ONE LIMITED,07/03/2018," 12,076.00 "
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Equipment - Purchase,Red Zulu Limited,13/03/2018, 681.36 
Customer & Neighbourhood Services,Transport and Highway Development,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),23/03/2018, 120.94 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Computer Software (Maint),Unicard Ltd,02/03/2018, 819.30 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Services,NEC,09/03/2018," 1,445.00 "
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Services,Chipside Ltd,27/03/2018, 396.00 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Equipment - Purchase,Wrekin Pneumatics(Telford) Ltd,27/03/2018, 177.00 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Services,Wrekin Pneumatics(Telford) Ltd,09/03/2018, 135.70 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Consultants Fees,Buchanan Computing,21/03/2018," 6,210.70 "
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Concessionary Travel,Banga Travel,21/03/2018," 1,353.74 "
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Concessionary Travel,Banga Travel,02/03/2018," 1,617.55 "
Customer & Neighbourhood Services,Transport and Highway Development,Premises-Related Expenditure,Service Contracts,Vortex Cleaning,21/03/2018, 840.00 
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Services,Initial Projects Ltd T/A Enitial,27/03/2018," 3,609.00 "
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Services,Initial Projects Ltd T/A Enitial,27/03/2018," 1,291.00 "
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Services,Initial Projects Ltd T/A Enitial,14/03/2018," 2,087.96 "
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Application Software Maint,Computer and Design Services Ltd,19/03/2018," 2,095.00 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Capital Expenditure,Payments to Contractor,Novus Property Solutions Ltd,28/03/2018," 4,823.02 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Capital Expenditure,Payments to Contractor,Novus Property Solutions Ltd,28/03/2018," 16,337.90 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Third Party Payments,Contractor Recharge,PRYSMIAN CABLES & SYSTEMS LTD,23/03/2018," 52,016.78 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Supplies & Services,Printing - Print Room,The Severn Sign & Print Company Ltd,13/03/2018, 270.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Supplies & Services,Printing - Other,SILK GROUP LTD,15/03/2018, 380.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),23/03/2018," 103,304.02 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),23/03/2018," 134,025.89 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Supplies & Services,Consultants Fees,Sharpe Pritchard LLP,27/03/2018," 4,572.90 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Supplies & Services,Consultants Fees,Sharpe Pritchard LLP,27/03/2018," 4,246.20 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Supplies & Services,Consultants Fees,Sharpe Pritchard LLP,27/03/2018," 6,773.40 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Supplies & Services,Consultants Fees,Sharpe Pritchard LLP,28/03/2018," 4,194.00 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Third Party Payments,Private Contractors,Veolia ES Telford and Wrekin Ltd,26/03/2018," 588,695.06 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Third Party Payments,Private Contractors,Veolia ES Telford and Wrekin Ltd,07/03/2018," 694,096.75 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Supplies & Services,Consultants Fees,PLAN B MANAGEMENT SOLUTIONS,13/03/2018," 3,516.25 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Supplies & Services,Other Services,O. A. Taylor and Sons Bulbs Ltd,23/03/2018," 5,950.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,PYRAMID SCHOOLS (HADLEY) LTD,26/03/2018," 5,172.50 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,FREETHS LLP ,28/03/2018, 231.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,FREETHS LLP ,28/03/2018, 297.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,R G STONES (BUILDINGS) LTD,22/03/2018," 19,580.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,WELLINGTON INSULATION CO. LTD,14/03/2018," 4,597.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,PAVE AWAYS LTD,09/03/2018," 29,125.14 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,PRYCE (BUILDERS) LTD,09/03/2018, 479.70 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Legal Fees,WARD HADAWAY SOLICITORS,09/03/2018, 294.20 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,Garvey Demolition Ltd,14/03/2018," 83,900.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,West Mercia Energy (WME),09/03/2018, 112.96 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,West Mercia Energy (WME),09/03/2018, 116.70 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,West Mercia Energy (WME),09/03/2018, 194.75 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,West Mercia Energy (WME),09/03/2018, 112.96 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,West Mercia Energy (WME),09/03/2018, 117.29 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,TAYLORS MECHANICAL H & P SERVICES LTD,09/03/2018, 328.17 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,West Mercia Energy (WME),09/03/2018, 223.60 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Legal Fees,WARD HADAWAY SOLICITORS,09/03/2018, 258.40 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Legal Fees,WARD HADAWAY SOLICITORS,09/03/2018, 300.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,Garvey Demolition Ltd,09/03/2018," 61,500.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/03/2018, 720.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/03/2018, 917.43 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,26/03/2018, 850.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/03/2018, 720.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/03/2018, 790.97 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,ARJO UK LTD,28/03/2018," 2,152.76 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,ARJO UK LTD,28/03/2018, 438.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,SEVEN CONSULTING LTD,20/03/2018," 3,590.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,PAVE AWAYS LTD,20/03/2018," 1,379.77 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GROUND INVESTIGATION & PILING LTD,20/03/2018," 8,418.35 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,14/03/2018, 225.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,06/03/2018, 225.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,06/03/2018, 225.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,08/03/2018, 750.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,08/03/2018," 3,134.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,08/03/2018," 8,312.60 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,09/03/2018, 450.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/03/2018," 1,811.74 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,07/03/2018, 120.90 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,23/03/2018, 109.52 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Season Tickets,ARRIVA MIDLANDS NORTH LTD ,16/03/2018, 141.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,BROOKSIDE PRE-SCHOOL & PLAYGROUP,02/03/2018," 1,149.75 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,BROOKSIDE PRE-SCHOOL & PLAYGROUP,05/03/2018," 2,949.35 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,REDACTED PERSONAL INFORMATION,02/03/2018, 689.85 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,CASTLE HOUSE SCHOOL TRUST LTD,02/03/2018," 1,149.75 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,CASTLE HOUSE SCHOOL TRUST LTD,02/03/2018," 3,693.87 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,DSG - Early Years Block,CASTLE HOUSE SCHOOL TRUST LTD,02/03/2018, 615.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,CHILDCARE SOS,02/03/2018," 3,878.49 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,CHILDCARE SOS,02/03/2018, 275.94 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,CHILDCARE SOS,05/03/2018," 4,110.92 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,REDACTED PERSONAL INFORMATION,05/03/2018, 959.15 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,EARLYWORLD LIMITED,02/03/2018," 1,379.70 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,EARLYWORLD LIMITED,02/03/2018," 1,762.95 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,EARLYWORLD LIMITED,05/03/2018," 11,760.30 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,EARLYWORLD LIMITED,05/03/2018," 9,783.80 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,DSG - Early Years Block,EARLYWORLD LIMITED,02/03/2018, 615.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,EXPRESS DRIVEN,08/03/2018," 3,060.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION,16/03/2018, 108.19 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,REDACTED PERSONAL INFORMATION,05/03/2018, 646.65 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,REDACTED PERSONAL INFORMATION,09/03/2018, 459.90 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,HALESFIELD DAY NURSERY CENTRE ,02/03/2018, 919.80 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,DSG - Early Years Block,HADLEY UNDER 5'S ,02/03/2018, 381.60 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,HADLEY UNDER 5'S ,02/03/2018," 1,149.75 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,HADLEY UNDER 5'S ,05/03/2018," 17,252.99 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,DSG - Early Years Block,HADLEY UNDER 5'S ,02/03/2018, 615.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,HONEYBUNS NURSERIES,02/03/2018," 2,529.45 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,HONEYBUNS NURSERIES,05/03/2018," 49,904.89 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,HONEYBUNS NURSERIES,09/03/2018, 325.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,HONEYBUNS NURSERIES,09/03/2018, 459.90 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,DSG - Early Years Block,HONEYBUNS NURSERIES,02/03/2018, 615.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,REDACTED PERSONAL INFORMATION,02/03/2018, 229.95 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,REDACTED PERSONAL INFORMATION,05/03/2018, 383.66 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,LEEGOMERY UNDER 5'S PLAYGROUP,02/03/2018, 229.95 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,LILLESHALL PRE-SCHOOL PLAYGROUP ,05/03/2018," 3,666.95 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,LONGFORD PLAYGROUP ,02/03/2018," 1,379.70 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,LONGFORD PLAYGROUP,02/03/2018," 1,718.43 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,THE LEARNING TREE PRE-SCHOOL ,05/03/2018," 10,955.79 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,LITTLE DRAGONS PRE-SCHOOL,02/03/2018," 3,219.30 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,LITTLE DRAGONS PRE-SCHOOL,02/03/2018," 9,400.32 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,LITTLE CHICKS PRE-SCHOOL LTD,02/03/2018," 1,379.70 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,LITTLE CHICKS PRE-SCHOOL LTD,05/03/2018," 6,918.96 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,LITTLE CHICKS PRE-SCHOOL LTD,09/03/2018, 324.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,DSG - Early Years Block,LITTLE CHICKS PRE-SCHOOL LTD,02/03/2018, 615.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,OAKENGATES UNITED PRE-SCHOOL,02/03/2018, 950.53 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,OAKENGATES UNITED PRE-SCHOOL,02/03/2018, 229.95 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,PRIORSLEE PRE-SCHOOL,02/03/2018, 229.95 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,PRIORSLEE PRE-SCHOOL,05/03/2018," 2,331.68 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,PUDDLEDUCKS PLAYGROUP ,02/03/2018, 498.23 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,REDACTED PERSONAL INFORMATION,05/03/2018, 194.71 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,REDACTED PERSONAL INFORMATION,02/03/2018, 919.80 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,REDACTED PERSONAL INFORMATION,05/03/2018," 1,157.95 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport,SHROPSHIRE COUNCIL ,05/03/2018, 429.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,REDACTED PERSONAL INFORMATION,05/03/2018, 383.66 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,REDACTED PERSONAL INFORMATION,05/03/2018, 575.49 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,TORTOISE NURSERY SCHOOL ,02/03/2018," 3,066.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,TORTOISE NURSERY SCHOOL ,05/03/2018," 6,860.24 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,TEAGUES BRIDGE PRE-SCHOOL,02/03/2018, 919.80 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,TEAGUES BRIDGE PRE-SCHOOL ,05/03/2018," 13,615.29 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,REDACTED PERSONAL INFORMATION,05/03/2018, 306.93 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,REDACTED PERSONAL INFORMATION,02/03/2018, 919.80 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,REDACTED PERSONAL INFORMATION,05/03/2018," 1,562.84 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,REDACTED PERSONAL INFORMATION,02/03/2018, 919.80 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,REDACTED PERSONAL INFORMATION,05/03/2018," 1,868.87 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,DSG - Early Years Block,REDACTED PERSONAL INFORMATION,02/03/2018, 615.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,ABC Day Nursery (LIGHTMOOR),02/03/2018, 919.80 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,ABC Day Nursery (LIGHTMOOR),05/03/2018," 10,137.12 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Falck UK Ambulance Services Limited,23/03/2018," 2,515.75 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Falck UK Ambulance Services Limited,06/03/2018," 3,356.07 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Falck UK Ambulance Services Limited,06/03/2018," 3,842.03 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Falck UK Ambulance Services Limited,06/03/2018," 1,482.45 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Falck UK Ambulance Services Limited,06/03/2018," 3,860.54 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Reacted Personal Information ,28/03/2018, 615.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Reacted Personal Information ,28/03/2018," 1,275.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Reacted Personal Information ,22/03/2018, 798.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Reacted Personal Information ,23/03/2018," 2,344.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Reacted Personal Information ,27/03/2018, 630.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Reacted Personal Information ,27/03/2018," 1,650.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Reacted Personal Information ,21/03/2018, 882.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Reacted Personal Information ,21/03/2018," 2,310.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Reacted Personal Information ,21/03/2018, 735.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Reacted Personal Information ,21/03/2018," 1,742.50 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Reacted Personal Information ,27/03/2018, 720.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,2 Year Old Funding,ABACUS DAY NURSERY ,02/03/2018," 2,069.55 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,3 & 4 Year Old Funding,ABACUS DAY NURSERY ,02/03/2018," 1,940.66 "
Education & Corporate Parenting,Consultancy & Advisory Services,Third Party Payments,DSG - Early Years Block,ABACUS DAY NURSERY ,02/03/2018, 615.00 
