Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Commercial Services,Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,20/09/2018,723.24
Commercial Services,Sport & Leisure,Supplies & Services,Items For Resale,SWIMRITE SUPPLIES LIMITED,04/09/2018,1095.6
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Hire,NRC Limited,19/09/2018,144
Commercial Services,Sport & Leisure,Supplies & Services,Sport Equip - Purchase,J P L LTD,05/09/2018,121.68
Commercial Services,Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,JAK WATER SYSTEMS LTD,05/09/2018,156
Commercial Services,Sport & Leisure,Supplies & Services,First Aid,BOC LTD,19/09/2018,221.2
Commercial Services,Sport & Leisure,Supplies & Services,Flex Charges,OMNICO GROUP UK LTD,12/09/2018,1006.85
Commercial Services,Sport & Leisure,Supplies & Services,Other Services,Leisure-net Solutions Ltd,06/09/2018,1012.5
Commercial Services,Sport & Leisure,Premises-Related Expenditure,R&M WC Planned,CMW Equipment Holdings Limited,25/09/2018,181.35
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,CHARLIES STORES LTD,25/09/2018,127.46
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,CHARLIES STORES LTD,25/09/2018,409.08
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Fuel,Butler Fuels,25/09/2018,1008
Commercial Services,Sport & Leisure,Supplies & Services,Items For Resale,SWIMRITE SUPPLIES LIMITED,03/09/2018,148.72
Commercial Services,Sport & Leisure,Supplies & Services,Performing Rights Fees,Gymfinity Gymnastics Ltd,12/09/2018,800
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Purchase,BROADSTOCK OFFICE FURNITURE LIMITED,24/09/2018,385
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Purchase,ASLES (TOOL HIRE & SALES) LTD,24/09/2018,226.3
Commercial Services,Sport & Leisure,Supplies & Services,Prepared Food,HAMMONDS CATERING SERVICES LTD,14/09/2018,102.75
Commercial Services,Sport & Leisure,Supplies & Services,Licences,Donnington Sports & Social ABC,14/09/2018,240
Commercial Services,Sport & Leisure,Supplies & Services,Items For Resale,SWIM ENGLAND TRADING LIMITED,14/09/2018,957.86
Commercial Services,Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,01/09/2018,175.46
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Hire,SPS LLP,27/09/2018,114.98
Commercial Services,Sport & Leisure,Supplies & Services,Sport Equip - Purchase,Jordan Leisure Systems Ltd,28/09/2018,375
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Purchase,Telford Tarpaulins Limited,01/09/2018,120
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Purchase,Hutchison Technologies Ltd.,27/09/2018,946.69
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Purchase,Broxap Ltd,27/09/2018,229.2
Commercial Services,Sport & Leisure,Supplies & Services,Other Materials,TFM FARM & COUNTRY SUPERSTORE LTD,24/09/2018,262.29
Commercial Services,Sport & Leisure,Supplies & Services,Sub Contractors,FITZGERALD CONTRACTORS LTD,14/09/2018,321.86
Commercial Services,Sport & Leisure,Supplies & Services,Sub Contractors,Telford Tarpaulins Limited,07/09/2018,410
Commercial Services,Sport & Leisure,Supplies & Services,Sub Contractors,BUSINESS WATCH GUARDING LIMITED,10/09/2018,236.48
Commercial Services,Sport & Leisure,Supplies & Services,Heritage and Culture,WEST MIDLANDS PARKS FORUM,10/09/2018,110
Commercial Services,Sport & Leisure,Supplies & Services,Sub Contractors,Waterplay Solutions Limited,03/09/2018,1026.6
Commercial Services,Sport & Leisure,Supplies & Services,Sub Contractors,TELFORD & WREKIN SERVICES LTD,12/09/2018,614.59
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Purchase,RLSS Direct,17/09/2018,242.5
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Purchase,RLSS Direct,27/09/2018,804
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Travelling Expenses General,HAPPY DAYS COACHES,24/09/2018,225
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Travelling Expenses General,MAWLEY OAK GARAGES,24/09/2018,250
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Travelling Expenses General,MAWLEY OAK GARAGES,24/09/2018,250
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Travelling Expenses General,Tanat Valley Coaches & Motors,24/09/2018,376
Commercial Services,Sport & Leisure,Supplies & Services,Items For Resale,Castell Howell Foods Ltd,24/09/2018,127.66
Commercial Services,Sport & Leisure,Employees,Staff Training,Technical Outdoor Solutions Ltd,24/09/2018,600.1
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,HARRIS GARAGES LTD,11/09/2018,116
Commercial Services,Sport & Leisure,Supplies & Services,Instructors Fees,BACH VENTURES LTD,24/09/2018,550
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,24/09/2018,402.52
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,24/09/2018,338.77
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,24/09/2018,402.72
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,24/09/2018,893.91
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,24/09/2018,144.26
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,24/09/2018,117.7
Commercial Services,Sport & Leisure,Supplies & Services,Instructors Fees,BACH VENTURES LTD,11/09/2018,620
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,11/09/2018,841.92
Commercial Services,Sport & Leisure,Supplies & Services,Provisions,Castell Howell Foods Ltd,11/09/2018,299.58
Commercial Services,Sport & Leisure,Supplies & Services,Photocopying,WEST MERCIA SUPPLIES Catalogue Supplies ,11/09/2018,108.6
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,PRIORSLEE MOTOR SERVICES LTD,21/09/2018,730.22
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,PRIORSLEE MOTOR SERVICES LTD,21/09/2018,121.41
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,PRIORSLEE MOTOR SERVICES LTD,21/09/2018,280
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,Furrows Limited (Shrewsbury),21/09/2018,133.45
Commercial Services,Sport & Leisure,Supplies & Services,Holidays & Outings,THE LONGMYND ADVENTURE CAMP,21/09/2018,420
Commercial Services,Sport & Leisure,Supplies & Services,Equipment - Purchase,Bear Creek Adventure Ltd & Edgbaston Watersports,07/09/2018,1080
Commercial Services,Sport & Leisure,Supplies & Services,Licences,Quality Education Solutions Ltd,07/09/2018,2800
Co-Operative Council,Community Participation,Capital Expenditure,Expenditure on loans & other financial assistance,DONNINGTON PARTNERSHIP,20/09/2018,6500
Co-Operative Council,Community Participation,Capital Expenditure,Payments to Contractor,LPA Lighting,17/09/2018,12720
Co-Operative Council,Community Participation,Capital Expenditure,Payments to Contractor,FITZGERALD CONTRACTORS LTD,18/09/2018,62839.48
Co-Operative Council,Community Participation,Capital Expenditure,External Professional Fees,Mid West Planning Ltd,27/09/2018,300
Co-Operative Council,Community Participation,Capital Expenditure,Other Capital Expenditure,SIGNS EXPRESS (TELFORD),27/09/2018,433.8
Co-Operative Council,Community Participation,Capital Expenditure,Expenditure on loans & other financial assistance,DONNINGTON PARTNERSHIP,27/09/2018,3343.75
Co-Operative Council,Community Participation,Supplies & Services,Grants To Voluntary Organis,THE SMALL WOODS ASSOCIATION,18/09/2018,400
Co-Operative Council,Community Participation,Supplies & Services,Grants To Voluntary Organis,Dawley Town Hall,27/09/2018,400
Co-Operative Council,Community Participation,Supplies & Services,Grants To Voluntary Organis,Grange Park Primary School - Community Academies Trust,27/09/2018,400
Co-Operative Council,Organisational Development & Delivery,Supplies & Services,Comp Software (Purch / Hire),CACI LTD,27/09/2018,850
Co-Operative Council,Organisational Development & Delivery,Employees,Staff Training,FIRE MARQUE LTD,18/09/2018,325
Co-Operative Council,Organisational Development & Delivery,Employees,Professional Subs,West Midlands Employers,27/09/2018,889.08
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Other Services,Kings of the Road,14/09/2018,325
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Other Services,Kings of the Road,27/09/2018,325
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Other Services,Kings of the Road,18/09/2018,245
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Other Services,Kings of the Road,18/09/2018,325
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Other Services,Kings of the Road,28/09/2018,225
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Other Services,Kings of the Road,19/09/2018,245
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Furniture - Purchase,CHRISBEON OFFICE SUPPLIES,24/09/2018,166.09
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Printing - Other,Tensator,28/09/2018,275
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Computer Software (Maint),Tensator,28/09/2018,268
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Comp Software (Purch / Hire),Tensator,28/09/2018,325
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Protective Clothing,IMAGE@WORK LTD,19/09/2018,106.45
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,DAWLEY BARGAIN CENTRE,14/09/2018,550
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,DAWLEY BARGAIN CENTRE,14/09/2018,215
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,DAWLEY BARGAIN CENTRE,14/09/2018,125
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,DAWLEY BARGAIN CENTRE,14/09/2018,430
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,DAWLEY BARGAIN CENTRE,14/09/2018,215
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Equipment - Purchase,Euclid Limited,14/09/2018,607.11
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,DAWLEY BARGAIN CENTRE,14/09/2018,350
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,A W HOLDINGS,14/09/2018,468
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Permit Production - Blue Badge,NORTHGATE PUBLIC SERVICES (UK) LTD,07/09/2018,1678.8
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,DAWLEY BARGAIN CENTRE,25/09/2018,165
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,DAWLEY BARGAIN CENTRE,25/09/2018,305
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,DAWLEY BARGAIN CENTRE,25/09/2018,220
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,DAWLEY BARGAIN CENTRE,25/09/2018,265
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,DAWLEY BARGAIN CENTRE,25/09/2018,210
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,DAWLEY BARGAIN CENTRE,25/09/2018,340
Customer & Neighbourhood Services,Benefits & Customer Services,Employees,Agency Supply Costs,CIVICA SERVICES LTD ,27/09/2018,5000
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Comp Software (Purch / Hire),Respond Group Ltd dba APTEAN,27/09/2018,5407.49
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,PayPoint Network Limited,18/09/2018,367
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,PayPoint Network Limited,12/09/2018,250
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,PayPoint Network Limited,27/09/2018,205
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,A W HOLDINGS,27/09/2018,530
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,DAWLEY BARGAIN CENTRE,27/09/2018,290
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,DAWLEY BARGAIN CENTRE,27/09/2018,220
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,DAWLEY BARGAIN CENTRE,27/09/2018,145
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,DAWLEY BARGAIN CENTRE,28/09/2018,145
Customer & Neighbourhood Services,Benefits & Customer Services,Transfer Payments,Crisis Assistance Awards,PayPoint Network Limited,06/09/2018,140
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Conference Expenses,IRRV,21/09/2018,1170
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Furniture - Purchase,CHRISBEON OFFICE SUPPLIES,24/09/2018,166.16
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Postages,Financial Data Management plc,14/09/2018,296.41
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Conference Expenses,IRRV,26/09/2018,640
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Postages,Financial Data Management plc,05/09/2018,224.35
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Postages,Financial Data Management plc,05/09/2018,236.34
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Postages,Financial Data Management plc,05/09/2018,254.9
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Postages,Financial Data Management plc,05/09/2018,199.46
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Postages,Financial Data Management plc,05/09/2018,177.57
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Postages,Financial Data Management plc,05/09/2018,201.98
Customer & Neighbourhood Services,Benefits & Customer Services,Supplies & Services,Postages,Financial Data Management plc,05/09/2018,229.42
Customer & Neighbourhood Services,Communications & Marketing,Employees,Staff Training,Crosshands Ltd T/A ACM Training,14/09/2018,1299
Customer & Neighbourhood Services,Communications & Marketing,Supplies & Services,Advertising,Plus Two Media Limited,14/09/2018,450
Customer & Neighbourhood Services,"Community Safety, Cohesion & Environmental Enforement",Transport-Related Expenditure,Contract Hire - Mini Bus,ELCOCK REISEN,18/09/2018,7710
Customer & Neighbourhood Services,"Community Safety, Cohesion & Environmental Enforement",Supplies & Services,Security Services,Reveal Media Ltd,11/09/2018,500
Customer & Neighbourhood Services,"Community Safety, Cohesion & Environmental Enforement",Supplies & Services,Other Services,Rainbow Film Festival,27/09/2018,150
Customer & Neighbourhood Services,"Community Safety, Cohesion & Environmental Enforement",Premises-Related Expenditure,Leasehold Rents,Northwood (Hereford) Ltd,20/09/2018,610
Customer & Neighbourhood Services,"Community Safety, Cohesion & Environmental Enforement",Premises-Related Expenditure,Leasehold Rents,GPS Property Shropshire LLP,20/09/2018,600
Customer & Neighbourhood Services,"Community Safety, Cohesion & Environmental Enforement",Premises-Related Expenditure,Leasehold Rents,REDACTED PERSONAL INFORMATION,20/09/2018,600
Customer & Neighbourhood Services,"Community Safety, Cohesion & Environmental Enforement",Supplies & Services,Other Grants (Expenses),HADLEY LEARNING COMMUNITY,18/09/2018,500
Customer & Neighbourhood Services,"Community Safety, Cohesion & Environmental Enforement",Supplies & Services,Security Services,RAPID VISION SYSTEMS LTD,11/09/2018,160
Customer & Neighbourhood Services,"Community Safety, Cohesion & Environmental Enforement",Supplies & Services,Security Services,RAPID VISION SYSTEMS LTD,11/09/2018,495
Customer & Neighbourhood Services,"Community Safety, Cohesion & Environmental Enforement",Supplies & Services,Security Services,RAPID VISION SYSTEMS LTD,11/09/2018,495
Customer & Neighbourhood Services,"Community Safety, Cohesion & Environmental Enforement",Supplies & Services,Security Services,RAPID VISION SYSTEMS LTD,11/09/2018,495
Customer & Neighbourhood Services,"Community Safety, Cohesion & Environmental Enforement",Supplies & Services,Security Services,RAPID VISION SYSTEMS LTD,11/09/2018,125
Customer & Neighbourhood Services,Customer & Registrars Services,Capital Expenditure,Payments to Contractor,Rushford Blue Consulting Limited,04/09/2018,8160
Customer & Neighbourhood Services,Customer & Registrars Services,Supplies & Services,Computer Software (Maint),JADU LIMITED,14/09/2018,4860
Customer & Neighbourhood Services,Customer & Registrars Services,Supplies & Services,Equipment - Hire,OASIS INTERIOR LANDSCAPING,21/09/2018,406
Customer & Neighbourhood Services,Customer & Registrars Services,Supplies & Services,Systems Procurement,NEOPOST LTD ,04/09/2018,600
Customer & Neighbourhood Services,Neighbourhood & Environmental Services,Supplies & Services,Other Services,HILBRAE PETS HOTEL,28/09/2018,992.75
Customer & Neighbourhood Services,Neighbourhood & Environmental Services,Supplies & Services,Other Services,HILBRAE PETS HOTEL,06/09/2018,1475.25
Customer & Neighbourhood Services,Neighbourhood & Environmental Services,Supplies & Services,Other Services,OAKVILLE VETERINARY SURGERY,06/09/2018,465
Customer & Neighbourhood Services,Neighbourhood & Environmental Services,Premises-Related Expenditure,Preventative Maintenance,WELLINGTON INSULATION CO. LTD,24/09/2018,650
Customer & Neighbourhood Services,Neighbourhood & Environmental Services,Third Party Payments,Private Contractors,Midland Landscaping Ltd,21/09/2018,1020.81
Customer & Neighbourhood Services,Neighbourhood & Environmental Services,Supplies & Services,Sub Contractors,MARMAX PRODUCTS LTD,25/09/2018,648
Customer & Neighbourhood Services,Neighbourhood & Environmental Services,Third Party Payments,Contractor Recharge,TELFORD & WREKIN SERVICES LTD,25/09/2018,270
Customer & Neighbourhood Services,Neighbourhood & Environmental Services,Third Party Payments,Private Contractors,TELFORD & WREKIN SERVICES LTD,17/09/2018,630
Customer & Neighbourhood Services,Neighbourhood & Environmental Services,Supplies & Services,Doctors Fees,TELFORD & WREKIN SERVICES LTD,17/09/2018,1178.01
Customer & Neighbourhood Services,Neighbourhood & Environmental Services,Supplies & Services,Materials,THE GORGE PARISH COUNCIL ,17/09/2018,17900
Customer & Neighbourhood Services,Neighbourhood & Environmental Services,Premises-Related Expenditure,Grounds Maint - Sports Pitches,TELFORD & WREKIN SERVICES LTD,28/09/2018,244.37
Customer & Neighbourhood Services,Neighbourhood & Environmental Services,Premises-Related Expenditure,Grounds Maint - Sports Pitches,TELFORD & WREKIN SERVICES LTD,28/09/2018,2275
Customer & Neighbourhood Services,Neighbourhood & Environmental Services,Third Party Payments,Private Contractors,TELFORD & WREKIN SERVICES LTD,28/09/2018,2084
Customer & Neighbourhood Services,Neighbourhood & Environmental Services,Supplies & Services,Sub Contractors,SMITH OF DERBY LTD,06/09/2018,217
Customer & Neighbourhood Services,Neighbourhood & Environmental Services,Employees,Other Employee Costs,TELFORD & WREKIN SERVICES LTD,06/09/2018,2124.54
Customer & Neighbourhood Services,Neighbourhood & Environmental Services,Supplies & Services,Fees,FITZGERALD CONTRACTORS LTD,25/09/2018,2500
Customer & Neighbourhood Services,Neighbourhood & Environmental Services,Third Party Payments,TWS Contract,TELFORD & WREKIN SERVICES LTD,13/09/2018,761972.54
Customer & Neighbourhood Services,Neighbourhood & Environmental Services,Third Party Payments,TWS Contract,TELFORD & WREKIN SERVICES LTD,13/09/2018,1400894.63
Customer & Neighbourhood Services,Public Protection,Supplies & Services,Sampling & Analysis,University of Liverpool,17/09/2018,456
Customer & Neighbourhood Services,Public Protection,Employees,Other Employee Costs,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,10/09/2018,784
Customer & Neighbourhood Services,Public Protection,Supplies & Services,Medical Consultants Fees,Osborne Richardson Ltd,17/09/2018,672
Customer & Neighbourhood Services,Public Protection,Supplies & Services,Medical Consultants Fees,Osborne Richardson Ltd,03/09/2018,688
Customer & Neighbourhood Services,Public Protection,Supplies & Services,Other Services,ALS ENVIRONMENTAL LIMITED,03/09/2018,135
Customer & Neighbourhood Services,Public Protection,Third Party Payments,Private Contractors,Osborne Richardson Ltd,04/09/2018,2141.25
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,NOVA METRIX LLC T/A SOIL INSTRUMENTS LTD,05/09/2018,623.33
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,FITZGERALD CONTRACTORS LTD,25/09/2018,3829.52
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,External Professional Fees,Mattest Midlands Limited,25/09/2018,3791
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,CH2M HILL,25/09/2018,343.02
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,ECO TECH ECOLOGICAL CONSULTANCY,25/09/2018,700
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,FITZGERALD CONTRACTORS LTD,26/09/2018,338.25
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,CH2M HILL,18/09/2018,904.17
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,Environment Agency,18/09/2018,557.5
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,CH2M HILL,18/09/2018,121.39
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,VIRGIN MEDIA LIMITED,18/09/2018,600
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,VIRGIN MEDIA LIMITED,18/09/2018,720
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,CH2M HILL,18/09/2018,406.69
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,CH2M HILL,18/09/2018,153.53
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,CH2M HILL,18/09/2018,323.37
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,External Professional Fees,Openreach,18/09/2018,2372.83
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,CH2M HILL,20/09/2018,216
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,FITZGERALD CONTRACTORS LTD,21/09/2018,23793.57
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,External Professional Fees,JACOBS ONE LIMITED,21/09/2018,13280.18
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,External Professional Fees,West Midlands Trains Ltd,07/09/2018,20000
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,EUROPEAN ELECTRONIQUE LTD,18/09/2018,118.57
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,EUROPEAN ELECTRONIQUE LTD,18/09/2018,1979
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Other Capital Expenditure,Sheet Anchor Evolve Ltd,12/09/2018,750
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,BRITISH TELECOMMUNICATIONS PLC ,12/09/2018,11523.99
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,The Tree Man,12/09/2018,1775
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,CH2M HILL,12/09/2018,194.12
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,SUNDRY SUPPLIER - C/O POST ROOM,12/09/2018,3317.21
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,Balfour Beatty Civils Limited,04/09/2018,938213
Customer & Neighbourhood Services,Transport and Highway Development,Capital Expenditure,Payments to Contractor,AJB CONTRACTING LTD,24/09/2018,15000
Customer & Neighbourhood Services,Transport and Highway Development,Third Party Payments,Contractor Recharge,A HAND SERVICES (Dyno Rod) LTD,25/09/2018,189
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Expenses,Stillwater Associates,25/09/2018,2630
Customer & Neighbourhood Services,Transport and Highway Development,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),17/09/2018,280.64
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Expenses,ALS ENVIRONMENTAL LIMITED,26/09/2018,138
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Expenses,ALS ENVIRONMENTAL LIMITED,26/09/2018,138
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Services,ALS ENVIRONMENTAL LIMITED,26/09/2018,138
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Services,ENVIRONMENT AGENCY,18/09/2018,14602.25
Customer & Neighbourhood Services,Transport and Highway Development,Third Party Payments,Contractor Recharge,CH2M HILL,18/09/2018,4009.45
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Services,ALS ENVIRONMENTAL LIMITED,18/09/2018,138
Customer & Neighbourhood Services,Transport and Highway Development,Third Party Payments,Contractor Recharge,CH2M HILL,18/09/2018,5691.22
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Services,ALS ENVIRONMENTAL LIMITED,18/09/2018,392
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Services,ALS ENVIRONMENTAL LIMITED,18/09/2018,138
Customer & Neighbourhood Services,Transport and Highway Development,Third Party Payments,Contractor Recharge,CH2M HILL,18/09/2018,2706.36
Customer & Neighbourhood Services,Transport and Highway Development,Third Party Payments,Contractor Recharge,CH2M HILL,04/09/2018,21371.13
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Consultancy,AECOM INFRASTRUCTURE & ENVIRONMENT UK LTD,12/09/2018,20894.29
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Equipment - Hire,STANFORD MARSH FINANCE LTD,12/09/2018,275
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Materials,REDACTED PERSONAL INFORMATION,04/09/2018,200
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Equipment - Purchase,GREENHAM TRADING LTD,05/09/2018,100.22
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,26/09/2018,144
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Fees,AECOM INFRASTRUCTURE & ENVIRONMENT UK LTD,12/09/2018,8891.85
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Fees,AECOM INFRASTRUCTURE & ENVIRONMENT UK LTD,12/09/2018,12164.07
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Fees,AECOM INFRASTRUCTURE & ENVIRONMENT UK LTD,05/09/2018,2347.65
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Fees,AECOM INFRASTRUCTURE & ENVIRONMENT UK LTD,05/09/2018,15602.15
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Comp Hardware (Purch / Hire),EUROPEAN ELECTRONIQUE LTD,11/09/2018,211.28
Customer & Neighbourhood Services,Transport and Highway Development,Supplies & Services,Other Expenses,FITZGERALD CONTRACTORS LTD,04/09/2018,2443.76
