Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date, Amount 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,WREKIN DRAIN SERVICES LTD,29/11/2018, 157.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,British Gas ,30/11/2018, 243.88 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,(CIS) BRITISH GAS SERVICES LTD ,30/11/2018, 243.88 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),30/11/2018, 287.44 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),30/11/2018, 924.82 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,JCE & SONS LTD,06/11/2018, 417.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Lift Source (UK) Limited,06/11/2018, 120.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Lift Source (UK) Limited,13/11/2018, 120.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Water Rates,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,13/11/2018, 725.68 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,WINDOW & DOOR CONTRACT SERVICES,13/11/2018, 396.80 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018," 3,026.47 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018," 1,193.02 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018," 1,492.87 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018," 1,120.91 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 140.31 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 121.93 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 490.45 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 131.44 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 217.35 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 159.60 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 112.51 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 153.01 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 143.39 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,20/11/2018, 227.58 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,TELFORD & WREKIN SERVICES LTD,21/11/2018, 126.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,TELFORD & WREKIN SERVICES LTD,21/11/2018, 249.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,G B Limited,23/11/2018, 717.77 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,23/11/2018, 167.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,23/11/2018, 216.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,G B Limited,23/11/2018, 154.38 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,23/11/2018, 298.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,G B Limited,29/11/2018, 319.81 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,G B Limited,29/11/2018," 6,435.00 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,G B Limited,29/11/2018," 1,980.00 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,G B Limited,29/11/2018," 5,940.00 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,WREKIN DRAIN SERVICES LTD,29/11/2018, 105.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,G B Limited,29/11/2018, 218.69 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Whittle Programmed Maintenance Ltd,01/11/2018," 5,690.00 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,30/11/2018, 195.65 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,30/11/2018, 164.95 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,30/11/2018, 180.30 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,30/11/2018, 145.30 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,30/11/2018, 134.28 
Commercial Services,Property & Design (BiT),Employees,Course Fees,NBS,05/11/2018," 4,962.50 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,06/11/2018, 198.80 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,06/11/2018, 111.75 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,06/11/2018, 110.26 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,06/11/2018, 123.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,06/11/2018, 127.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Whittle Programmed Maintenance Ltd,07/11/2018," 1,976.52 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,12/11/2018, 182.22 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,12/11/2018, 203.61 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,12/11/2018, 319.13 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,12/11/2018, 207.60 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,12/11/2018, 425.22 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,12/11/2018, 106.72 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,13/11/2018, 199.52 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,13/11/2018, 237.87 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,13/11/2018, 169.36 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,14/11/2018, 224.42 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,WAGSTAFF SCHOOL FURNITURE,20/11/2018, 252.75 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,20/11/2018, 214.89 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,22/11/2018, 362.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,23/11/2018, 120.40 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,23/11/2018," 1,285.00 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,23/11/2018, 199.60 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,OTIS LIMITED,23/11/2018, 192.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,3CL,23/11/2018, 755.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,OTIS LIMITED,23/11/2018, 362.64 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,OTIS LIMITED,23/11/2018, 192.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,23/11/2018, 537.70 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,23/11/2018, 192.88 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,23/11/2018, 190.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,23/11/2018, 525.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,G B Limited,23/11/2018," 1,022.30 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,23/11/2018, 465.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,23/11/2018, 493.41 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,NYKE ENERGY SERVICES LIMITED,23/11/2018, 113.75 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,COOL SERVICES LTD,20/11/2018, 320.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,26/11/2018, 267.92 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,NYKE ENERGY SERVICES LIMITED,28/11/2018, 163.80 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Celsius Design Limited,28/11/2018, 173.25 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,WREKIN DRAIN SERVICES LTD,29/11/2018, 105.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing (Shropshire) Limited,29/11/2018, 295.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,06/11/2018, 703.76 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,06/11/2018, 105.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,06/11/2018, 424.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,06/11/2018, 321.40 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,06/11/2018, 210.49 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,06/11/2018, 244.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,06/11/2018, 684.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,06/11/2018, 738.17 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,06/11/2018, 297.22 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,06/11/2018, 113.85 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,06/11/2018, 150.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,NYKE ENERGY SERVICES LIMITED,06/11/2018, 438.75 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,06/11/2018, 380.52 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,07/11/2018, 225.44 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,PP ELECTRICAL SERVICES (Shropshire) Ltd,12/11/2018, 625.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,WINDOW & DOOR CONTRACT SERVICES,13/11/2018, 249.38 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Celsius Design Limited,13/11/2018, 294.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,WINDOW & DOOR CONTRACT SERVICES,13/11/2018, 190.56 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,13/11/2018," 1,842.00 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,13/11/2018," 2,765.00 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,WINDOW & DOOR CONTRACT SERVICES,14/11/2018, 312.40 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,LOCSAFE SECURITY SYSTEMS,15/11/2018, 395.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,WREKIN DRAIN SERVICES LTD,15/11/2018, 367.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,WREKIN DRAIN SERVICES LTD,15/11/2018, 105.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,COOL SERVICES LTD,20/11/2018, 656.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,COOL SERVICES LTD,20/11/2018, 128.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JAK WATER SYSTEMS LTD,20/11/2018, 204.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JAK WATER SYSTEMS LTD,20/11/2018, 282.80 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JAK WATER SYSTEMS LTD,20/11/2018, 204.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JAK WATER SYSTEMS LTD,20/11/2018, 204.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JAK WATER SYSTEMS LTD,20/11/2018, 204.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JAK WATER SYSTEMS LTD,20/11/2018, 434.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,20/11/2018, 336.40 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,20/11/2018, 183.58 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JAK WATER SYSTEMS LTD,20/11/2018," 1,096.60 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JAK WATER SYSTEMS LTD,20/11/2018, 154.82 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,SECURITY WISE LTD,23/11/2018, 150.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,NYKE ENERGY SERVICES LIMITED,23/11/2018, 384.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,Pinnacle Safety Group Ltd,23/11/2018, 275.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,G B Limited,23/11/2018, 129.59 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,SECURITY WISE LTD,23/11/2018, 150.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,NYKE ENERGY SERVICES LIMITED,23/11/2018, 384.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,OTIS LIMITED,23/11/2018, 192.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,NYKE ENERGY SERVICES LIMITED,23/11/2018, 384.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,OTIS LIMITED,23/11/2018, 125.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,SECURITY WISE LTD,23/11/2018, 150.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 612.54 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 390.61 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,SECURITY WISE LTD,27/11/2018, 160.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,SECURITY WISE LTD,26/11/2018, 160.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,G B Limited,29/11/2018, 132.75 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,G B Limited,29/11/2018, 309.75 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M - Electrical,Associated Liver Launderettes Ltd,29/11/2018, 103.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,30/11/2018, 322.85 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,British Gas ,30/11/2018, 174.20 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,G B Limited,05/11/2018, 120.49 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,Churches Fire Security Ltd,05/11/2018, 225.55 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,JCE & SONS LTD,06/11/2018, 388.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,JCE & SONS LTD,06/11/2018, 227.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,Aqua Cooling,09/11/2018, 450.90 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,(CIS) BRITISH GAS SERVICES LTD ,12/11/2018, 174.20 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,FIRE MARQUE LTD,13/11/2018, 250.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,JOHNSON CONTROLS LTD,13/11/2018," 1,214.72 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,Celsius Design Limited,13/11/2018, 294.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,OTIS LIMITED,13/11/2018, 125.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,Celsius Design Limited,13/11/2018, 396.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,ARJO UK LTD,13/11/2018," 3,283.48 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,ARJO UK LTD,13/11/2018, 477.22 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,JOHNSON CONTROLS LTD,13/11/2018, 607.36 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,Celsius Design Limited,13/11/2018, 294.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,HYDRO-TECH ENVIRONMENTAL LLP,15/11/2018, 295.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,SECURITY WISE LTD,15/11/2018, 165.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018," 2,260.46 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018," 5,949.89 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018," 8,818.69 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 333.64 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018," 3,836.94 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018," 4,915.43 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018," 1,985.84 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 681.10 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 250.52 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 494.47 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018," 1,153.78 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018," 1,306.37 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 150.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 342.01 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018," 4,810.06 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018," 2,310.00 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 467.67 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 273.51 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 343.89 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 208.61 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018," 1,394.46 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018," 2,214.20 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 196.67 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 179.77 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 115.22 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 111.91 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/11/2018, 238.45 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,OTIS LIMITED,20/11/2018, 103.74 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,OTIS LIMITED,20/11/2018, 584.24 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,20/11/2018, 339.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,20/11/2018, 264.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,20/11/2018, 168.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,20/11/2018, 216.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,(CIS) BRITISH GAS SERVICES LTD ,20/11/2018, 234.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Electricity,BRITISH GAS BUSINESS ELEC ,20/11/2018, 198.07 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,British Gas ,21/11/2018, 418.08 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,(CIS) BRITISH GAS SERVICES LTD ,21/11/2018, 418.08 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Service Contracts,British Gas ,21/11/2018, 234.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Water Rates,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,22/11/2018, 950.19 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Contract Cleaning,TELFORD & WREKIN SERVICES LTD,27/11/2018, 926.36 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Solid Fuel,FOREST FUELS,30/11/2018, 290.85 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),30/11/2018, 189.55 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),30/11/2018, 345.79 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),30/11/2018," 2,489.90 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),30/11/2018, 256.25 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),30/11/2018," 2,407.42 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),30/11/2018, 178.47 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),30/11/2018, 430.83 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),30/11/2018," 1,049.75 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),30/11/2018, 251.04 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),30/11/2018, 258.61 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Gas,West Mercia Energy (WME),30/11/2018," 3,120.22 "
