Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date, Amount 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,21/08/2018," 6,718.46 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,21/08/2018, 113.84 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,21/08/2018, 276.30 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,28/08/2018, 157.50 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,28/08/2018, 213.50 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,01/08/2018, 400.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,13/08/2018, 125.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,13/08/2018, 450.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,03/08/2018, 225.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,03/08/2018, 425.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,21/08/2018," 3,321.15 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,21/08/2018, 120.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,28/08/2018, 125.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,28/08/2018, 450.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,28/08/2018, 725.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,28/08/2018, 325.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,28/08/2018, 125.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,21/08/2018, 150.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,21/08/2018, 550.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,21/08/2018, 500.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,21/08/2018, 450.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,21/08/2018, 125.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,21/08/2018, 250.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Supplies & Services,Subscriptions,COMMUNITY TRANSPORT ASSOCIATION UK (CTA UK),03/08/2018, 400.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,21/08/2018, 219.29 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/08/2018, 196.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/08/2018, 196.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/08/2018, 196.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/08/2018, 219.29 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/08/2018, 304.08 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/08/2018, 304.08 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/08/2018, 207.48 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,13/08/2018, 101.95 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,13/08/2018, 109.50 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,13/08/2018, 280.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,03/08/2018, 280.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,P L COMMERCIAL REPAIRS LTD,03/08/2018, 175.07 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,P L COMMERCIAL REPAIRS LTD,03/08/2018, 255.72 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,P L COMMERCIAL REPAIRS LTD,21/08/2018, 279.93 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,P L COMMERCIAL REPAIRS LTD,21/08/2018, 199.80 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,P L COMMERCIAL REPAIRS LTD,03/08/2018, 245.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,P L COMMERCIAL REPAIRS LTD,03/08/2018, 199.18 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,P L COMMERCIAL REPAIRS LTD,03/08/2018, 138.80 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,P L COMMERCIAL REPAIRS LTD,03/08/2018, 406.40 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,P L COMMERCIAL REPAIRS LTD,03/08/2018, 420.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,P L COMMERCIAL REPAIRS LTD,03/08/2018, 116.50 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,P L COMMERCIAL REPAIRS LTD,03/08/2018, 246.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,P L COMMERCIAL REPAIRS LTD,03/08/2018, 146.50 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,P L COMMERCIAL REPAIRS LTD,03/08/2018, 146.50 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,P L COMMERCIAL REPAIRS LTD,03/08/2018, 281.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,P L COMMERCIAL REPAIRS LTD,21/08/2018, 123.50 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,P L COMMERCIAL REPAIRS LTD,21/08/2018, 409.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,P L COMMERCIAL REPAIRS LTD,21/08/2018, 157.50 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,P L COMMERCIAL REPAIRS LTD,03/08/2018, 225.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,P L COMMERCIAL REPAIRS LTD,03/08/2018, 175.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,P L COMMERCIAL REPAIRS LTD,03/08/2018, 181.50 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,P L COMMERCIAL REPAIRS LTD,21/08/2018, 176.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,MIX TELEMATICS EUROPE LTD,28/08/2018, 468.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Premises-Related Expenditure,Minor Alterations H & Safety,SUPREME HYGIENE,28/08/2018, 226.33 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Supplies & Services,Medical Consultants Fees,AECOM INFRASTRUCTURE & ENVIRONMENT UK LTD,31/08/2018," 7,712.64 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Supplies & Services,Comp Hardware (Purch / Hire),CF CORPORATE FINANCE LTD,03/08/2018, 189.58 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,T J V & SONS LTD,03/08/2018," 3,105.82 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,T J V & SONS LTD,03/08/2018," 3,155.62 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,T J V & SONS LTD,03/08/2018," 2,102.11 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,T J V & SONS LTD,21/08/2018, 170.38 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),24/08/2018, 115.32 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/08/2018," 55,809.44 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Supplies & Services,Medical Consultants Fees,Sharpe Pritchard LLP,31/08/2018," 1,382.40 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Employees,Staff Training,Powys Transport Training Agency,28/08/2018," 2,163.00 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,S & P PAINTSHOP LTD,21/08/2018, 310.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,S & P PAINTSHOP LTD,21/08/2018, 532.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,S & P PAINTSHOP LTD,28/08/2018, 296.40 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,S & P PAINTSHOP LTD,13/08/2018, 310.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,S & P PAINTSHOP LTD,21/08/2018, 162.10 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,S & P PAINTSHOP LTD,28/08/2018, 143.20 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,MIDLAND MOTASCREENS,28/08/2018, 210.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Replacement Glass,MIDLAND MOTASCREENS,03/08/2018, 560.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Replacement Glass,MIDLAND MOTASCREENS,03/08/2018," 1,000.00 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Outside Hire,As Enterprise Flexi Rent,13/08/2018, 810.37 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Supplies & Services,Com focused ext sch activities,PLAN B MANAGEMENT SOLUTIONS,28/08/2018," 7,760.00 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Premises-Related Expenditure,Grounds Maintenance - L&CS,T&M Glass Fibre Moulding,09/08/2018," 5,760.00 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Supplies & Services,Medical Consultants Fees,Bentley Project Management (UK) Limited,06/08/2018," 15,150.00 "
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Vehicle Parts,Phoenix Seating Limited,03/08/2018, 195.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,Shropshire Alloys,28/08/2018, 693.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,Shropshire Alloys,28/08/2018, 613.00 
Customer & Neighbourhood Services,Waste & Neighbourhood Services,Transport-Related Expenditure,Servicing & Repairs V&P,Shropshire Alloys,28/08/2018, 292.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,FREETHS LLP ,24/08/2018, 153.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,FREETHS LLP ,24/08/2018, 226.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,ERIC NEVILLE CATERING SUPPLIES LTD,14/08/2018, 350.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,TAYLORS MECHANICAL H & P SERVICES LTD,17/08/2018," 10,102.50 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,TAYLORS MECHANICAL H & P SERVICES LTD,17/08/2018," 30,307.50 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,22/08/2018," 1,104.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,22/08/2018," 1,549.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,22/08/2018," 2,325.80 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,22/08/2018, 736.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,24/08/2018," 6,800.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,24/08/2018," 3,200.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Other Capital Expenditure,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,06/08/2018," 2,497.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,TAYLORS MECHANICAL H & P SERVICES LTD,10/08/2018," 14,085.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,TAYLORS MECHANICAL H & P SERVICES LTD,10/08/2018," 42,255.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,01/08/2018, 445.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,14/08/2018," 1,000.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,14/08/2018," 1,000.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,22/08/2018," 3,200.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,22/08/2018," 6,800.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,22/08/2018," 1,878.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,22/08/2018," 1,253.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,14/08/2018, 850.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,DMW ENVIRONMENTAL SAFETY LTD,14/08/2018, 450.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,REDACTED PERSONAL INFORMATION ,06/08/2018, 300.00 
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GROUND INVESTIGATION & PILING LTD,03/08/2018," 22,564.11 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,14/08/2018," 3,200.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,14/08/2018," 6,800.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,14/08/2018," 1,000.00 "
Education & Corporate Parenting,Building Schools for the Future (BSF),Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,14/08/2018," 1,000.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION ,06/08/2018, 110.52 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION ,07/08/2018, 102.92 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Parents Reimbursements,REDACTED PERSONAL INFORMATION ,14/08/2018, 108.82 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Season Tickets,ARRIVA MIDLANDS NORTH LTD ,06/08/2018, 128.88 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Transport Contractors,EXPRESS DRIVEN,01/08/2018," 3,468.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,Falck UK Ambulance Services Limited,15/08/2018," 2,859.90 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION ,06/08/2018," 1,560.60 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION ,06/08/2018, 627.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION ,06/08/2018, 935.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION ,01/08/2018," 1,468.80 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION ,06/08/2018," 1,046.52 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION ,06/08/2018," 2,019.60 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Swimming transport,AT B (COACHES) LTD,06/08/2018, 216.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 270.11 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 213.90 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 189.72 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 160.65 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018," 1,035.30 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 306.00 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 137.70 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018," 1,530.00 "
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 168.40 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 229.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 137.70 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 367.20 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 206.55 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 229.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 198.90 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 214.20 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 274.39 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 229.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 132.60 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 198.90 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 137.70 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 159.68 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 191.25 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 428.40 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 246.26 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 168.30 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 160.65 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 191.25 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 328.95 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 229.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 214.76 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 688.05 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 175.95 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 122.38 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 270.53 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 130.05 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 229.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 218.88 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 214.20 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 214.20 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 209.55 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 186.65 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 225.50 
Education & Corporate Parenting,Consultancy & Advisory Services,Transport-Related Expenditure,Taxi Costs,CENTRAL TAXIS LTD T/A GO CARZ ,14/08/2018, 191.79 
